Lon Lat b theta_s theta_fc theta_wp awc_mm evaporable_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
-140.6250 -2.7689 8.49586 0.442136 0.363559 0.206789 235.155 239.290 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-135.0000 -2.7689 7.75381 0.431455 0.337115 0.181668 233.170 236.803 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 -2.7689 7.86594 0.431505 0.338243 0.183890 231.530 235.207 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 -2.7689 9.29138 0.437051 0.359365 0.214521 217.266 221.556 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-61.8750 -2.7689 8.70451 0.437834 0.356878 0.205753 226.687 230.802 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 -2.7689 7.19932 0.433376 0.335347 0.172313 244.552 247.998 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 -2.7689 9.32747 0.438450 0.362136 0.216607 218.294 222.626 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-28.1250 -2.7689 9.23564 0.435313 0.355857 0.211766 216.136 220.371 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 -2.7689 9.09817 0.438205 0.360235 0.212697 221.307 225.561 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 -2.7689 8.44113 0.430421 0.341167 0.193344 221.734 225.601 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 -2.7689 8.16179 0.424415 0.327849 0.182220 218.443 222.087 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 -2.7689 9.97699 0.439688 0.368117 0.227676 210.662 215.215 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
45.0000 -8.3067 9.35929 0.438575 0.362560 0.217240 212.346 216.691 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.989293 0.924600 0.924600 0.924600 0.924600 0.924600
50.6250 -8.3067 9.24628 0.429893 0.346243 0.206168 210.112 214.236 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
56.2500 -8.3067 7.95763 0.422627 0.322710 0.176681 219.043 222.576 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
61.8750 -8.3067 7.61561 0.430268 0.333541 0.177737 204.284 207.839 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.895130 0.643300 0.643300 0.643300 0.643300 0.643300
67.5000 -8.3067 7.40931 0.421493 0.314987 0.164934 225.080 228.378 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
73.1250 -8.3067 7.73164 0.434405 0.342550 0.184271 237.419 241.105 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 -8.3067 6.33500 0.426807 0.311881 0.146338 248.314 251.241 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
112.5000 -8.3067 7.03982 0.437790 0.342517 0.173361 50.114 53.581 1.000000 1.000000 0.209003 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
140.6250 -8.3067 9.99020 0.440713 0.370020 0.228999 211.533 216.113 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
146.2500 -8.3067 10.41735 0.444986 0.379786 0.239713 210.110 214.904 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
151.8750 -8.3067 10.64386 0.448391 0.386891 0.246600 210.436 215.368 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
157.5000 -8.3067 10.16115 0.446945 0.382131 0.238411 215.581 220.349 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
163.1250 -8.3067 9.40911 0.447219 0.378853 0.227619 226.852 231.404 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
168.7500 -8.3067 8.54811 0.442969 0.365522 0.208624 235.347 239.520 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
174.3750 -8.3067 7.56937 0.440495 0.353047 0.187410 36.979 40.727 1.000000 0.416124 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -8.3067 10.00780 0.445309 0.378412 0.234390 216.033 220.721 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-135.0000 -8.3067 9.67841 0.441005 0.368850 0.224773 216.116 220.612 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 -8.3067 9.10686 0.436344 0.356882 0.210823 219.088 223.305 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-123.7500 -8.3067 8.44523 0.435349 0.350318 0.198585 227.600 231.571 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 -8.3067 6.70977 0.419731 0.303248 0.148430 232.227 235.196 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-28.1250 -8.3067 6.64284 0.428380 0.319079 0.155058 157.230 160.331 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.560577 0.170900 0.170900 0.170900 0.170900 0.170900 0.170900
-22.5000 -8.3067 6.30770 0.429569 0.317062 0.148282 21.736 22.948 0.408627 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -8.3067 7.52224 0.436111 0.343931 0.181847 140.308 143.945 1.000000 1.000000 1.000000 0.929853 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700 0.429700
-11.2500 -8.3067 8.91526 0.430045 0.344151 0.201016 214.703 218.724 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 -8.3067 10.10584 0.437943 0.365713 0.227579 207.201 211.752 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
39.3750 -13.8445 8.32364 0.447252 0.372352 0.209333 20.689 22.321 0.389883 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 -13.8445 5.37245 0.419301 0.281036 0.115147 24.800 26.218 0.615748 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 -13.8445 7.90960 0.426779 0.329827 0.179919 207.649 211.248 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.888544 0.870400 0.870400 0.870400 0.870400 0.870400 0.870400 0.870400 0.870400
56.2500 -13.8445 8.75205 0.438679 0.358789 0.207475 226.972 231.121 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
61.8750 -13.8445 8.33068 0.440128 0.358507 0.201647 195.619 199.652 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.719743 0.718900 0.718900 0.718900 0.718900 0.718900 0.718900 0.718900 0.718900
67.5000 -13.8445 8.25985 0.431248 0.341197 0.190966 221.790 225.609 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.939280 0.824000
73.1250 -13.8445 8.85981 0.438153 0.358552 0.208723 224.743 228.917 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
78.7500 -13.8445 8.83414 0.449902 0.380773 0.221311 37.140 41.566 1.000000 0.512656 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 -13.8445 8.17484 0.446275 0.369381 0.205497 33.424 37.534 1.000000 0.223061 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
135.0000 -13.8445 6.97644 0.436170 0.338562 0.170303 52.254 55.660 1.000000 1.000000 0.248763 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400
140.6250 -13.8445 6.93441 0.431959 0.329662 0.165137 132.639 135.942 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.725143 0.167100 0.167100 0.167100 0.167100 0.167100 0.167100 0.167100 0.167100
146.2500 -13.8445 10.37089 0.446894 0.383003 0.241246 212.637 217.462 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
151.8750 -13.8445 9.53074 0.434589 0.356440 0.215550 211.336 215.647 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
157.5000 -13.8445 9.14938 0.442280 0.368106 0.217986 225.180 229.539 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
163.1250 -13.8445 8.25122 0.444340 0.366103 0.204782 226.069 230.165 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824781 0.188800
168.7500 -13.8445 7.49286 0.445356 0.362240 0.191050 45.503 49.324 1.000000 0.841613 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 -13.8445 6.90654 0.436692 0.338865 0.169274 77.040 80.426 1.000000 1.000000 1.000000 0.851922 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 -13.8445 7.11868 0.440016 0.347857 0.177397 56.379 59.927 1.000000 1.000000 0.553893 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 -13.8445 7.95458 0.445082 0.365382 0.199998 61.505 65.505 1.000000 1.000000 0.965324 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 -13.8445 9.24285 0.437979 0.360747 0.214763 218.975 223.271 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 -13.8445 9.13608 0.434491 0.353712 0.209302 216.614 220.800 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-123.7500 -13.8445 9.96773 0.434558 0.358996 0.221935 205.590 210.029 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 -13.8445 6.18995 0.427606 0.311437 0.143561 54.990 57.861 1.000000 1.000000 0.522028 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-28.1250 -13.8445 5.92560 0.424961 0.302115 0.134535 37.507 40.198 1.000000 0.421748 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-22.5000 -13.8445 5.91943 0.423534 0.299145 0.133100 40.447 43.109 1.000000 0.619497 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -13.8445 5.38382 0.415720 0.274130 0.112529 52.405 54.655 1.000000 1.000000 0.489226 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -13.8445 5.86835 0.418774 0.288888 0.127634 181.179 183.732 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.650796 0.146200 0.146200 0.146200 0.146200
-5.6250 -13.8445 10.69197 0.451745 0.393143 0.251094 213.074 218.096 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 -19.3822 10.05946 0.442875 0.374264 0.232391 212.809 217.457 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 -19.3822 8.15183 0.430903 0.339642 0.188640 226.504 230.276 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
45.0000 -19.3822 7.35863 0.440821 0.351796 0.183389 21.814 23.340 0.416124 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 -19.3822 6.91214 0.424406 0.314689 0.157286 160.386 163.531 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.976662 0.401600 0.401600 0.401600 0.401600 0.401600 0.401600 0.401600 0.401600
56.2500 -19.3822 8.08937 0.430465 0.338287 0.187036 206.954 210.695 1.000000 1.000000 1.000000 1.000000 0.884848 0.879800 0.879800 0.879800 0.879800 0.879800 0.879800 0.879800 0.879800 0.879800 0.879800
61.8750 -19.3822 7.69384 0.441158 0.355449 0.190628 124.663 128.476 1.000000 1.000000 0.900342 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600 0.388600
67.5000 -19.3822 6.52451 0.429129 0.319058 0.153032 92.129 95.189 1.000000 1.000000 1.000000 0.726350 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700 0.165700
73.1250 -19.3822 6.28579 0.426667 0.310911 0.145021 39.943 42.843 1.000000 0.591381 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
78.7500 -19.3822 5.81848 0.420561 0.291570 0.127920 114.986 117.544 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.523902 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 -19.3822 6.34601 0.429778 0.318007 0.149408 40.231 43.220 1.000000 0.569825 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
135.0000 -19.3822 8.45115 0.448607 0.375879 0.213160 48.647 52.910 1.000000 0.961322 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100 0.079100
140.6250 -19.3822 7.12122 0.439725 0.347286 0.177149 46.772 50.315 1.000000 0.814380 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900 0.071900
146.2500 -19.3822 7.35779 0.438183 0.346477 0.180603 158.607 162.219 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.316865 0.207500 0.207500 0.207500 0.207500 0.207500 0.207500
168.7500 -19.3822 6.26967 0.426505 0.310360 0.144481 66.493 69.383 1.000000 1.000000 1.000000 0.317718 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 -19.3822 5.82601 0.421885 0.294327 0.129267 84.713 87.298 1.000000 1.000000 1.000000 1.000000 0.504221 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 -19.3822 6.45495 0.431306 0.322545 0.153484 76.166 79.235 1.000000 1.000000 1.000000 0.814434 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -19.3822 6.77446 0.438401 0.340927 0.168015 24.148 25.886 0.517342 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 -19.3822 6.38989 0.431131 0.321340 0.151759 24.334 26.021 0.555767 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-129.3750 -19.3822 8.52567 0.434588 0.349517 0.199195 219.117 223.101 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.907101 0.889800 0.889800 0.889800
-123.7500 -19.3822 9.51101 0.433465 0.354319 0.214044 210.413 214.694 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 -19.3822 6.97617 0.436042 0.338301 0.170167 53.593 56.997 1.000000 1.000000 0.433931 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -19.3822 6.74105 0.435283 0.334140 0.164094 34.872 38.153 1.000000 0.234308 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-39.3750 -19.3822 7.06228 0.435725 0.338580 0.171740 45.926 49.360 1.000000 0.936270 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-22.5000 -19.3822 8.36319 0.447301 0.372717 0.210109 66.523 70.725 1.000000 1.000000 1.000000 0.400192 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -19.3822 5.35486 0.413962 0.270116 0.110348 60.419 62.626 1.000000 1.000000 1.000000 0.090916 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -19.3822 4.96860 0.411119 0.256351 0.097685 143.113 145.067 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.642927 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -19.3822 6.30401 0.430063 0.318015 0.148662 91.122 94.095 1.000000 1.000000 1.000000 1.000000 0.752579 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -24.9199 6.64966 0.433101 0.328623 0.159814 79.021 82.217 1.000000 1.000000 1.000000 0.408403 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700 0.115700
16.8750 -24.9199 7.47796 0.421873 0.316437 0.166680 224.635 227.968 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 -24.9199 7.31665 0.419456 0.310212 0.161108 223.655 226.877 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
28.1250 -24.9199 6.02849 0.425118 0.304030 0.137270 35.745 38.490 1.000000 0.327090 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 -24.9199 6.34343 0.430798 0.320044 0.150319 50.577 53.583 1.000000 0.838541 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800 0.087800
56.2500 -24.9199 7.66599 0.433204 0.339632 0.181733 157.263 160.898 1.000000 1.000000 1.000000 1.000000 1.000000 0.958345 0.444600 0.444600 0.444600 0.444600 0.444600 0.444600 0.444600 0.444600 0.444600
61.8750 -24.9199 6.73891 0.435017 0.333573 0.163778 49.177 52.452 1.000000 0.155552 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900 0.133900
67.5000 -24.9199 7.05100 0.437108 0.341249 0.172906 55.725 59.183 1.000000 1.000000 0.106598 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300 0.100300
73.1250 -24.9199 7.71715 0.445470 0.364315 0.195751 37.942 41.857 1.000000 0.296711 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400 0.073400
78.7500 -24.9199 7.74761 0.445698 0.365020 0.196609 29.280 32.660 0.859420 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 -24.9199 6.10562 0.419057 0.293271 0.133749 239.283 241.958 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 -24.9199 8.84012 0.438542 0.359141 0.208814 225.490 229.666 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 -24.9199 9.92268 0.443854 0.375336 0.231531 215.707 220.338 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
140.6250 -24.9199 7.93294 0.444548 0.364149 0.198996 30.881 34.823 0.990628 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
168.7500 -24.9199 7.10748 0.437702 0.343036 0.174753 42.979 46.474 1.000000 0.737584 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 -24.9199 6.64406 0.434185 0.330760 0.160756 62.519 65.735 1.000000 1.000000 0.899934 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800
-146.2500 -24.9199 6.57291 0.435608 0.332829 0.160503 31.511 34.559 0.949391 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -24.9199 6.19321 0.425415 0.307085 0.141613 40.710 43.543 1.000000 0.643864 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 -24.9199 6.10536 0.431630 0.318475 0.145239 26.872 28.824 0.671980 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-129.3750 -24.9199 4.94033 0.427611 0.289777 0.109814 31.889 33.810 0.874589 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100
-123.7500 -24.9199 7.49045 0.440482 0.352315 0.185778 112.632 116.347 1.000000 1.000000 1.000000 1.000000 1.000000 0.731724 0.114600 0.114600 0.114600 0.114600 0.114600 0.114600 0.114600 0.114600 0.114600
-56.2500 -24.9199 6.63815 0.433628 0.329554 0.160067 43.906 47.107 1.000000 0.774135 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -24.9199 5.44933 0.416108 0.276162 0.114583 48.233 50.525 1.000000 1.000000 0.231496 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 -24.9199 5.55521 0.418427 0.282726 0.119290 43.748 46.134 1.000000 0.860357 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-39.3750 -24.9199 6.13472 0.430590 0.316740 0.144991 38.038 40.937 1.000000 0.398318 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-22.5000 -24.9199 7.44126 0.438856 0.348610 0.183048 76.591 80.252 1.000000 1.000000 1.000000 0.935333 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -24.9199 4.84787 0.408492 0.248453 0.092427 70.118 71.966 1.000000 1.000000 1.000000 0.803188 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -24.9199 5.55771 0.418864 0.283638 0.119721 79.625 82.019 1.000000 1.000000 1.000000 1.000000 0.229622 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -24.9199 5.99084 0.420740 0.294740 0.132412 82.443 85.091 1.000000 1.000000 1.000000 1.000000 0.450801 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
