Lon Lat b theta_s theta_fc theta_wp awc_mm evaporable_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
-28.1250 52.6065 5.57939 0.425392 0.297260 0.125892 178.972 181.490 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.969227 0.094900 0.094900 0.094900 0.094900 0.094900
-22.5000 52.6065 5.16177 0.410692 0.259789 0.102635 201.943 203.996 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.634968 0.107500 0.107500
-16.8750 52.6065 6.56631 0.430244 0.321826 0.155084 88.355 91.457 1.000000 1.000000 1.000000 0.978880 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000 0.120000
-11.2500 52.6065 8.02048 0.447895 0.371524 0.204369 66.099 70.186 1.000000 1.000000 0.389541 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400 0.130400
-5.6250 52.6065 8.26777 0.450680 0.378836 0.212151 65.359 69.602 1.000000 1.000000 0.393474 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300 0.127300
0.0000 47.0696 6.95333 0.434940 0.335830 0.168543 100.376 103.747 1.000000 1.000000 1.000000 1.000000 0.572257 0.142800 0.142800 0.142800 0.142800 0.142800 0.142800 0.142800 0.142800 0.142800 0.142800
5.6250 47.0696 6.49034 0.428639 0.317633 0.151761 118.758 121.793 1.000000 1.000000 1.000000 1.000000 1.000000 0.751982 0.156400 0.156400 0.156400 0.156400 0.156400 0.156400 0.156400 0.156400 0.156400
11.2500 47.0696 7.93218 0.442694 0.360455 0.196966 123.551 127.490 1.000000 1.000000 1.000000 1.000000 1.000000 0.783217 0.197100 0.197100 0.197100 0.197100 0.197100 0.197100 0.197100 0.197100 0.197100
16.8750 47.0696 8.60979 0.449760 0.379156 0.217277 126.433 130.778 1.000000 1.000000 1.000000 1.000000 1.000000 0.712413 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100 0.233100
22.5000 47.0696 7.28910 0.438530 0.346513 0.179516 206.433 210.023 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.639997 0.240500 0.240500 0.240500
28.1250 47.0696 5.70049 0.414004 0.276744 0.119362 236.073 238.460 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
33.7500 47.0696 5.88344 0.423676 0.298853 0.132313 249.810 252.456 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 47.0696 6.75611 0.431209 0.326094 0.160396 136.225 139.433 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.520473 0.212600 0.212600 0.212600 0.212600 0.212600 0.212600 0.212600 0.212600
-146.2500 47.0696 7.03440 0.434478 0.335784 0.169864 120.396 123.793 1.000000 1.000000 1.000000 1.000000 1.000000 0.621899 0.181600 0.181600 0.181600 0.181600 0.181600 0.181600 0.181600 0.181600 0.181600
-140.6250 47.0696 8.54877 0.452244 0.383726 0.219024 74.128 78.509 1.000000 1.000000 0.566340 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200 0.161200
-135.0000 47.0696 7.83705 0.446957 0.368269 0.199765 142.441 146.436 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.511049 0.134600 0.134600 0.134600 0.134600 0.134600 0.134600 0.134600
-129.3750 47.0696 6.70003 0.434538 0.332143 0.162404 140.865 144.113 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.374244 0.132100 0.132100 0.132100 0.132100 0.132100 0.132100 0.132100
-28.1250 47.0696 5.79063 0.426050 0.302169 0.132045 255.185 257.826 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 47.0696 6.63092 0.427965 0.318109 0.154386 238.475 241.563 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.565835
-16.8750 47.0696 6.94293 0.431511 0.328870 0.164880 164.349 167.647 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.800875 0.203500 0.203500 0.203500 0.203500 0.203500 0.203500
-11.2500 47.0696 7.59981 0.442207 0.356747 0.189855 95.740 99.537 1.000000 1.000000 1.000000 0.649950 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700 0.189700
-5.6250 47.0696 7.28653 0.438807 0.347046 0.179751 82.002 85.597 1.000000 1.000000 1.000000 0.159242 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400 0.158400
0.0000 41.5325 6.55782 0.428466 0.318165 0.153175 243.395 246.458 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.752035
5.6250 41.5325 6.61336 0.427122 0.316221 0.153176 244.567 247.631 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 41.5325 6.58093 0.425215 0.312061 0.150622 242.158 245.171 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 41.5325 7.16048 0.436650 0.341456 0.174819 157.323 160.820 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.370654 0.178400 0.178400 0.178400 0.178400 0.178400 0.178400
33.7500 41.5325 5.10689 0.412349 0.261818 0.102409 138.808 140.856 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.330839 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 41.5325 5.59055 0.419471 0.285443 0.121095 100.951 103.373 1.000000 1.000000 1.000000 1.000000 1.000000 0.577323 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 41.5325 6.07429 0.425139 0.304767 0.138430 77.208 79.977 1.000000 1.000000 1.000000 0.882694 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000
-151.8750 41.5325 8.27073 0.446106 0.369721 0.207089 165.126 169.268 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.634766 0.253100 0.253100 0.253100 0.253100 0.253100 0.253100
-146.2500 41.5325 7.48960 0.440826 0.353000 0.186125 141.954 145.676 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.800178 0.213300 0.213300 0.213300 0.213300 0.213300 0.213300 0.213300 0.213300
-140.6250 41.5325 8.10435 0.448011 0.372355 0.206097 70.548 74.670 1.000000 1.000000 0.361698 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800 0.156800
-135.0000 41.5325 6.81373 0.432344 0.329041 0.162820 143.935 147.192 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.773764 0.126500 0.126500 0.126500 0.126500 0.126500 0.126500 0.126500
-129.3750 41.5325 6.63336 0.432854 0.327924 0.159193 142.850 146.034 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.386022 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300 0.154300
-45.0000 41.5325 6.98645 0.439415 0.345283 0.173855 56.791 60.268 1.000000 1.000000 0.218432 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200 0.091200
-39.3750 41.5325 7.88584 0.442418 0.359539 0.195769 80.287 84.203 1.000000 1.000000 1.000000 0.375630 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800 0.138800
-22.5000 41.5325 6.85659 0.430973 0.326809 0.162428 246.293 249.541 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.983038
-16.8750 41.5325 6.70731 0.425288 0.313839 0.153573 217.485 220.556 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.321186 0.249100
-11.2500 41.5325 6.83020 0.428937 0.322480 0.159844 215.764 218.961 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.852521 0.207100 0.207100
-5.6250 41.5325 7.23617 0.436628 0.342179 0.176420 189.737 193.266 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.790975 0.163900 0.163900 0.163900 0.163900
11.2500 35.9951 5.70837 0.422961 0.294512 0.127173 122.674 125.218 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.828492 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 35.9951 5.98877 0.424241 0.301656 0.135482 89.925 92.635 1.000000 1.000000 1.000000 1.000000 0.783507 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
22.5000 35.9951 6.33377 0.430706 0.319728 0.149998 35.157 38.157 1.000000 0.254926 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 35.9951 6.26299 0.429318 0.315936 0.146956 38.374 41.314 1.000000 0.454550 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 35.9951 5.64054 0.419982 0.287353 0.122835 92.961 95.417 1.000000 1.000000 1.000000 1.000000 1.000000 0.085293 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 35.9951 5.27336 0.414967 0.270445 0.108965 75.268 77.447 1.000000 1.000000 1.000000 0.956013 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100 0.064100
45.0000 35.9951 5.15847 0.415852 0.269826 0.106536 75.540 77.671 1.000000 1.000000 1.000000 0.935333 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 35.9951 8.21999 0.445241 0.367654 0.205196 67.360 71.464 1.000000 1.000000 1.000000 0.455487 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
90.0000 35.9951 6.53377 0.434259 0.329574 0.158241 99.654 102.819 1.000000 1.000000 1.000000 1.000000 1.000000 0.251177 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 35.9951 6.08004 0.428607 0.311878 0.141766 79.573 82.408 1.000000 1.000000 1.000000 0.986879 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 35.9951 5.63582 0.422975 0.293292 0.125285 75.549 78.055 1.000000 1.000000 1.000000 0.806000 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
129.3750 35.9951 7.81057 0.442638 0.359370 0.194534 26.558 29.406 0.731961 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 35.9951 5.88974 0.426658 0.305000 0.135152 69.628 72.331 1.000000 1.000000 1.000000 0.408627 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 35.9951 5.87796 0.422576 0.296560 0.131198 40.854 43.478 1.000000 0.654173 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 35.9951 6.61767 0.432149 0.326305 0.158135 34.502 37.665 1.000000 0.235245 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 35.9951 6.87662 0.438960 0.343192 0.170918 39.365 42.783 1.000000 0.468608 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 35.9951 6.51219 0.433754 0.328269 0.157231 36.934 40.079 1.000000 0.343023 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 35.9951 7.30795 0.444465 0.358795 0.186194 39.747 43.471 1.000000 0.486414 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 35.9951 7.51419 0.439769 0.351102 0.185513 109.518 113.228 1.000000 1.000000 1.000000 1.000000 1.000000 0.370024 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200 0.138200
-129.3750 35.9951 7.70529 0.438363 0.350016 0.187888 162.961 166.719 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.686779 0.337800 0.337800 0.337800 0.337800 0.337800 0.337800 0.337800
-95.6250 35.9951 6.27919 0.430264 0.318086 0.148249 106.726 109.691 1.000000 1.000000 1.000000 1.000000 1.000000 0.718840 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 35.9951 6.13251 0.428797 0.313031 0.143253 119.561 122.426 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.539835 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 35.9951 6.23894 0.430630 0.318281 0.147611 32.904 35.856 1.000000 0.111534 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 35.9951 6.40611 0.432833 0.325035 0.153796 37.892 40.968 1.000000 0.396443 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 35.9951 5.97543 0.426142 0.305283 0.136866 37.914 40.651 1.000000 0.432178 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000 0.063000
-45.0000 35.9951 7.28829 0.429185 0.328133 0.169982 200.781 204.180 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.574674 0.373600 0.373600 0.373600
-39.3750 35.9951 8.37204 0.440288 0.359119 0.202567 183.492 187.543 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.792169 0.488100 0.488100 0.488100 0.488100 0.488100 0.488100
-22.5000 35.9951 6.91836 0.431084 0.327744 0.163913 245.747 249.025 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 35.9951 7.53569 0.437250 0.346297 0.183307 244.485 248.151 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 35.9951 6.72795 0.432817 0.328984 0.161338 243.929 247.156 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.550260
-5.6250 35.9951 6.72576 0.436261 0.335967 0.164724 38.744 42.038 1.000000 0.446115 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 30.4576 5.73297 0.423403 0.295822 0.128200 99.883 102.447 1.000000 1.000000 1.000000 1.000000 1.000000 0.393632 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 30.4576 5.22727 0.414063 0.267721 0.107006 167.580 169.720 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.154767 0.068100 0.068100 0.068100 0.068100
22.5000 30.4576 6.16466 0.426838 0.309522 0.142226 98.396 101.240 1.000000 1.000000 1.000000 1.000000 1.000000 0.203833 0.075300 0.075300 0.075300 0.075300 0.075300 0.075300 0.075300 0.075300 0.075300
28.1250 30.4576 6.71791 0.434039 0.331339 0.162320 92.640 95.886 1.000000 1.000000 1.000000 1.000000 0.738027 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300 0.074300
33.7500 30.4576 6.26197 0.428835 0.314942 0.146476 38.082 41.012 1.000000 0.357024 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500 0.069500
39.3750 30.4576 6.56565 0.432172 0.325708 0.156943 27.080 29.357 0.725400 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 30.4576 5.14212 0.412594 0.263054 0.103556 102.823 104.894 1.000000 1.000000 1.000000 1.000000 1.000000 0.804065 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400 0.071400
50.6250 30.4576 6.11525 0.428096 0.311350 0.142170 208.246 211.089 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.145888 0.081600 0.081600
90.0000 30.4576 6.61540 0.432569 0.327126 0.158494 91.382 94.552 1.000000 1.000000 1.000000 1.000000 0.791004 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 30.4576 7.30725 0.440399 0.350462 0.181859 31.178 34.706 0.970010 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 30.4576 6.23514 0.425844 0.308548 0.143030 42.382 45.242 1.000000 0.744144 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
123.7500 30.4576 6.53443 0.434572 0.330224 0.158565 30.859 33.771 0.918464 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
129.3750 30.4576 6.98015 0.440914 0.348312 0.175271 36.507 40.013 1.000000 0.293351 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
135.0000 30.4576 6.61774 0.435917 0.333999 0.161865 197.055 200.292 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.976183 0.117900 0.117900 0.117900 0.117900
140.6250 30.4576 7.82305 0.439584 0.353428 0.191504 242.885 246.715 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
146.2500 30.4576 8.74080 0.444556 0.369851 0.213721 234.195 238.470 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
174.3750 30.4576 6.26105 0.427653 0.312541 0.145343 123.407 126.314 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.759280 0.077700 0.077700 0.077700 0.077700 0.077700 0.077700 0.077700 0.077700
-174.3750 30.4576 5.77225 0.421084 0.291830 0.127192 40.968 43.512 1.000000 0.671980 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 30.4576 6.26038 0.428082 0.313398 0.145729 32.640 35.554 1.000000 0.130278 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 30.4576 6.19829 0.427073 0.310481 0.143270 50.149 53.015 1.000000 1.000000 0.245554 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 30.4576 6.82822 0.436962 0.338557 0.167779 50.659 54.014 1.000000 1.000000 0.212752 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 30.4576 6.60708 0.433858 0.329648 0.159570 33.587 36.778 1.000000 0.158394 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 30.4576 6.97312 0.438333 0.342926 0.172442 54.630 58.079 1.000000 1.000000 0.279215 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100 0.077100
-135.0000 30.4576 7.49883 0.436980 0.345421 0.182272 194.092 197.737 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.880640 0.254000 0.254000 0.254000 0.254000
-129.3750 30.4576 9.45595 0.448479 0.381476 0.229774 189.637 194.232 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.751095 0.549900 0.549900 0.549900 0.549900 0.549900
-101.2500 30.4576 7.25072 0.436794 0.342655 0.176900 95.803 99.341 1.000000 1.000000 1.000000 1.000000 1.000000 0.214626 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-95.6250 30.4576 5.47411 0.416635 0.277671 0.115669 67.338 69.651 1.000000 1.000000 1.000000 0.465796 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 30.4576 6.15640 0.425916 0.307548 0.141171 53.922 56.745 1.000000 1.000000 0.487352 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 30.4576 6.84223 0.434631 0.333970 0.165744 47.442 50.757 1.000000 1.000000 0.066549 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 30.4576 6.26728 0.429108 0.315569 0.146863 39.721 42.659 1.000000 0.465262 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400 0.068400
-73.1250 30.4576 7.11856 0.437719 0.343183 0.175012 69.273 72.773 1.000000 1.000000 1.000000 0.150109 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100 0.088100
-67.5000 30.4576 6.68293 0.435406 0.333717 0.162875 105.228 108.486 1.000000 1.000000 1.000000 1.000000 1.000000 0.248603 0.101200 0.101200 0.101200 0.101200 0.101200 0.101200 0.101200 0.101200 0.101200
-61.8750 30.4576 6.66414 0.433981 0.330583 0.161020 35.202 38.422 1.000000 0.259612 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 30.4576 6.41032 0.429598 0.318503 0.150780 26.033 28.062 0.672917 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 30.4576 6.66023 0.432877 0.328295 0.159838 20.494 21.573 0.337400 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 30.4576 7.86877 0.438819 0.352315 0.191582 126.988 130.820 1.000000 1.000000 1.000000 1.000000 0.590572 0.331000 0.331000 0.331000 0.331000 0.331000 0.331000 0.331000 0.331000 0.331000 0.331000
-39.3750 30.4576 8.53592 0.435706 0.351675 0.200560 226.672 230.683 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 30.4576 8.85202 0.442681 0.366994 0.213536 230.187 234.457 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 24.9199 5.52167 0.415995 0.277312 0.116394 241.377 243.705 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 24.9199 6.31062 0.427964 0.313859 0.146836 105.267 108.204 1.000000 1.000000 1.000000 1.000000 1.000000 0.695073 0.067500 0.067500 0.067500 0.067500 0.067500 0.067500 0.067500 0.067500 0.067500
28.1250 24.9199 7.64267 0.445317 0.363403 0.194082 29.296 32.599 0.850985 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 24.9199 7.12497 0.439259 0.346374 0.176746 26.980 29.495 0.711342 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 24.9199 6.79628 0.434540 0.333262 0.164611 28.737 31.452 0.824744 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 24.9199 6.52922 0.426878 0.314645 0.150996 245.474 248.494 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
50.6250 24.9199 6.78940 0.434271 0.332638 0.164185 157.790 161.073 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.796397 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100
84.3750 24.9199 7.91651 0.442745 0.360433 0.196718 204.053 207.987 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.211742 0.126100 0.126100
90.0000 24.9199 6.12272 0.424910 0.305037 0.139421 155.920 158.708 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.869090 0.090900 0.090900 0.090900 0.090900 0.090900 0.090900
95.6250 24.9199 7.72949 0.443843 0.361124 0.194228 84.154 88.038 1.000000 1.000000 1.000000 0.732206 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100 0.119100
101.2500 24.9199 7.07976 0.438024 0.343405 0.174480 28.578 31.414 0.812560 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
106.8750 24.9199 5.12338 0.411939 0.261375 0.102545 27.317 29.041 0.840676 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
112.5000 24.9199 6.81378 0.433114 0.330587 0.163586 24.747 26.718 0.602627 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
