Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac
-149.0625 6.9765 0.2735 0.3292 0.3973 0.00000 7.746 1500.0 12.0 0.0000 0.2055 29.06 0.0628
-146.2500 6.9765 0.2991 0.3041 0.3968 0.00000 7.272 1500.0 12.0 0.0000 1.1658 163.00 0.1084
-143.4375 6.9765 0.2876 0.3156 0.3968 0.00000 7.385 1500.0 12.0 0.0000 1.9122 268.70 0.1278
-140.6250 6.9765 0.3279 0.2885 0.3836 0.00000 7.670 1500.0 12.0 0.0000 0.2375 32.58 0.0628
-137.8125 6.9765 0.3648 0.2869 0.3483 0.00000 8.328 1500.0 12.0 0.0000 0.1669 22.11 0.0628
-135.0000 6.9765 0.4193 0.2547 0.3259 0.00000 7.653 1500.0 12.0 0.0000 0.1487 18.98 0.0628
-132.1875 6.9765 0.4283 0.2485 0.3232 0.00000 7.551 1500.0 12.0 0.0000 0.2383 30.25 0.0628
-129.3750 6.9765 0.4243 0.2523 0.3234 0.00000 7.585 1500.0 12.0 0.0000 0.5735 72.94 0.0628
-126.5625 6.9765 0.1664 0.5558 0.2778 0.00000 7.363 1500.0 12.0 0.0000 4.1423 577.70 1.2463
-70.3125 6.9765 0.2324 0.4997 0.2679 0.00000 6.396 1500.0 12.0 0.0000 0.4611 62.15 1.2174
-67.5000 6.9765 0.3425 0.2737 0.3838 0.00000 7.055 1500.0 12.0 0.0000 0.1070 14.59 0.0628
-64.6875 6.9765 0.4096 0.2590 0.3314 0.00000 8.083 1500.0 12.0 0.0000 0.0473 10.00 0.0628
-61.8750 6.9765 0.2906 0.3275 0.3820 0.00000 9.127 1500.0 12.0 0.0000 0.0452 10.00 0.0628
-59.0625 6.9765 0.2534 0.3499 0.3967 0.00000 9.500 1500.0 12.0 0.0000 0.0779 11.10 0.0628
-56.2500 6.9765 0.2544 0.3491 0.3965 0.00000 9.500 1500.0 12.0 0.0000 0.0655 10.00 0.0628
-53.4375 6.9765 0.2716 0.3340 0.3944 0.00000 9.059 1500.0 12.0 0.0000 0.0725 10.24 0.0628
-50.6250 6.9765 0.3039 0.3506 0.3455 0.00000 7.833 1500.0 12.0 0.0000 1.4619 198.75 0.3680
-22.5000 6.9765 0.1498 0.5604 0.2898 0.00000 5.771 1500.0 12.0 0.0000 1.0257 144.92 1.4886
-19.6875 6.9765 0.1876 0.5229 0.2895 0.00000 5.658 1500.0 12.0 0.0000 0.5570 77.42 1.4421
-16.8750 6.9765 0.2289 0.5088 0.2623 0.00000 5.448 1500.0 12.0 0.0000 0.5360 72.17 1.4357
-5.6250 6.9765 0.3763 0.3457 0.2779 0.00000 6.590 1500.0 12.0 0.0000 1.4273 181.09 0.6160
19.6875 4.1859 0.3184 0.3736 0.3080 0.00000 7.467 1500.0 12.0 0.0000 0.8361 110.74 0.0628
22.5000 4.1859 0.1650 0.4837 0.3513 0.00000 8.147 1500.0 12.0 0.0000 0.5611 81.18 0.0628
25.3125 4.1859 0.4607 0.2630 0.2763 0.00000 7.265 1500.0 12.0 0.0000 0.4306 52.40 0.0628
28.1250 4.1859 0.6085 0.1526 0.2389 0.00000 6.935 1500.0 12.0 0.0000 0.4857 53.53 0.0628
30.9375 4.1859 0.2627 0.4498 0.2875 0.00000 6.719 1500.0 12.0 0.0000 4.0724 547.18 0.8681
33.7500 4.1859 0.0714 0.6804 0.2482 0.00000 6.704 1500.0 12.0 0.0000 4.0117 574.03 1.5895
98.4375 4.1859 0.1710 0.4707 0.3582 0.00000 8.026 1500.0 12.0 0.0000 1.2580 182.18 0.0628
101.2500 4.1859 0.4058 0.3087 0.2855 0.00000 7.427 1500.0 12.0 0.0000 1.8444 231.73 0.0628
104.0625 4.1859 0.5535 0.1820 0.2646 0.00000 7.201 1500.0 12.0 0.0000 1.1223 129.41 0.0628
106.8750 4.1859 0.5473 0.1810 0.2716 0.00000 6.940 1500.0 12.0 0.0000 0.4254 49.42 0.0628
109.6875 4.1859 0.2811 0.3261 0.3928 0.00000 7.812 1500.0 12.0 0.0000 0.3706 52.12 0.0628
112.5000 4.1859 0.3008 0.4420 0.2572 0.00000 6.887 1500.0 12.0 0.0000 3.3822 439.54 0.9255
157.5000 4.1859 0.1892 0.5017 0.3091 0.00000 6.563 1500.0 12.0 0.0000 2.7373 384.00 0.9592
160.3125 4.1859 0.1257 0.5839 0.2904 0.00000 7.130 1500.0 12.0 0.0000 3.1138 444.61 0.9182
171.5625 4.1859 0.2002 0.5490 0.2509 0.00000 5.524 1500.0 12.0 0.0000 0.6161 83.51 1.6810
174.3750 4.1859 0.1714 0.5215 0.3071 0.00000 6.407 1500.0 12.0 0.0000 0.4872 68.81 1.2722
177.1875 4.1859 0.2213 0.4209 0.3578 0.00000 6.946 1500.0 12.0 0.0000 0.7150 101.37 0.6391
180.0000 4.1859 0.2984 0.3537 0.3479 0.00000 6.997 1500.0 12.0 0.0000 0.9469 129.20 0.4240
-177.1875 4.1859 0.1719 0.5043 0.3238 0.00000 8.016 1500.0 12.0 0.0000 0.6919 98.49 0.2458
-174.3750 4.1859 0.0499 0.6512 0.2989 0.00000 6.800 1500.0 12.0 0.0000 0.0720 10.65 0.0628
-154.6875 4.1859 0.3113 0.4101 0.2786 0.00000 6.541 1500.0 12.0 0.0000 1.7507 229.04 0.8426
-151.8750 4.1859 0.2607 0.4222 0.3171 0.00000 7.220 1500.0 12.0 0.0000 1.4531 198.44 0.6529
-149.0625 4.1859 0.4154 0.2517 0.3329 0.00000 7.846 1500.0 12.0 0.0000 0.1444 18.54 0.0628
-146.2500 4.1859 0.4279 0.2553 0.3168 0.00000 7.826 1500.0 12.0 0.0000 0.5892 74.54 0.1033
-143.4375 4.1859 0.3442 0.2987 0.3571 0.00000 8.525 1500.0 12.0 0.0000 0.1796 24.12 0.0628
-140.6250 4.1859 0.3259 0.2920 0.3821 0.00000 7.914 1500.0 12.0 0.0000 0.2790 38.27 0.0628
-137.8125 4.1859 0.2955 0.3355 0.3690 0.00000 8.923 1500.0 12.0 0.0000 0.1602 22.13 0.0628
-135.0000 4.1859 0.3998 0.2638 0.3365 0.00000 7.912 1500.0 12.0 0.0000 0.1730 22.41 0.0628
-132.1875 4.1859 0.3952 0.2665 0.3383 0.00000 7.937 1500.0 12.0 0.0000 0.2363 30.72 0.0628
-129.3750 4.1859 0.3511 0.2925 0.3564 0.00000 8.062 1500.0 12.0 0.0000 0.3982 53.31 0.0628
-126.5625 4.1859 0.1786 0.5314 0.2899 0.00000 6.627 1500.0 12.0 0.0000 3.3840 472.33 1.3804
-123.7500 4.1859 0.0724 0.6766 0.2510 0.00000 6.718 1500.0 12.0 0.0000 4.3492 622.92 1.6065
-70.3125 4.1859 0.2681 0.4693 0.2626 0.00000 5.456 1500.0 12.0 0.0000 0.8127 107.52 1.3473
-67.5000 4.1859 0.3173 0.2913 0.3914 0.00000 7.488 1500.0 12.0 0.0000 0.1057 14.63 0.0628
-64.6875 4.1859 0.4220 0.2476 0.3304 0.00000 7.693 1500.0 12.0 0.0000 0.0567 10.00 0.0628
-61.8750 4.1859 0.2816 0.3328 0.3856 0.00000 9.230 1500.0 12.0 0.0000 0.0475 10.00 0.0628
-59.0625 4.1859 0.2537 0.3496 0.3967 0.00000 9.500 1500.0 12.0 0.0000 0.0863 12.30 0.0628
-56.2500 4.1859 0.3054 0.3182 0.3764 0.00000 8.992 1500.0 12.0 0.0000 0.0791 10.92 0.0628
-53.4375 4.1859 0.2977 0.2994 0.4029 0.00000 7.653 1500.0 12.0 0.0000 0.1213 17.03 0.0628
-50.6250 4.1859 0.3265 0.3632 0.3103 0.00000 6.904 1500.0 12.0 0.0000 1.8379 242.85 0.5867
-28.1250 4.1859 0.2052 0.4933 0.3015 0.00000 6.173 1500.0 12.0 0.0000 3.2236 447.43 1.1600
-25.3125 4.1859 0.1757 0.5220 0.3023 0.00000 6.692 1500.0 12.0 0.0000 1.0346 145.49 1.2496
-22.5000 4.1859 0.2608 0.5005 0.2387 0.00000 5.962 1500.0 12.0 0.0000 0.6450 84.54 1.4417
-19.6875 4.1859 0.2275 0.4912 0.2814 0.00000 5.543 1500.0 12.0 0.0000 0.4166 56.68 1.4011
-16.8750 4.1859 0.1669 0.5169 0.3161 0.00000 5.525 1500.0 12.0 0.0000 0.5381 76.47 1.3252
-14.0625 4.1859 0.2023 0.5133 0.2844 0.00000 5.764 1500.0 12.0 0.0000 0.3796 52.30 1.3613
-11.2500 4.1859 0.1090 0.6273 0.2638 0.00000 7.083 1500.0 12.0 0.0000 0.3485 49.47 1.3276
-8.4375 4.1859 0.1990 0.5136 0.2873 0.00000 5.996 1500.0 12.0 0.0000 0.7206 99.57 1.1801
-5.6250 4.1859 0.2743 0.4491 0.2766 0.00000 6.277 1500.0 12.0 0.0000 0.5754 76.47 1.0727
22.5000 1.3953 0.1769 0.4660 0.3571 0.00000 8.177 1500.0 12.0 0.0000 0.4733 68.34 0.0628
25.3125 1.3953 0.2893 0.3288 0.3819 0.00000 7.283 1500.0 12.0 0.0000 0.4418 61.58 0.0628
28.1250 1.3953 0.3156 0.3683 0.3161 0.00000 7.901 1500.0 12.0 0.0000 2.5909 345.07 0.3757
30.9375 1.3953 0.1162 0.6295 0.2543 0.00000 6.847 1500.0 12.0 0.0000 2.9162 410.68 1.4671
59.0625 1.3953 0.1672 0.5645 0.2683 0.00000 5.713 1500.0 12.0 0.0000 2.1490 298.16 1.6607
61.8750 1.3953 0.0930 0.6393 0.2677 0.00000 6.025 1500.0 12.0 0.0000 2.0872 298.79 1.7124
64.6875 1.3953 0.1815 0.5726 0.2459 0.00000 5.672 1500.0 12.0 0.0000 2.4398 332.60 1.7174
98.4375 1.3953 0.1639 0.4940 0.3421 0.00000 7.987 1500.0 12.0 0.0000 3.8648 556.95 0.1961
101.2500 1.3953 0.4570 0.2692 0.2738 0.00000 7.320 1500.0 12.0 0.0000 1.7539 213.53 0.0628
104.0625 1.3953 0.3970 0.2775 0.3255 0.00000 8.345 1500.0 12.0 0.0000 0.7328 94.50 0.0628
106.8750 1.3953 0.4126 0.2595 0.3279 0.00000 7.913 1500.0 12.0 0.0000 0.3059 39.22 0.0628
109.6875 1.3953 0.4499 0.2344 0.3156 0.00000 7.407 1500.0 12.0 0.0000 0.4432 55.44 0.0628
112.5000 1.3953 0.2836 0.3981 0.3183 0.00000 7.607 1500.0 12.0 0.0000 3.3672 455.46 0.3742
149.0625 1.3953 0.0863 0.6515 0.2622 0.00000 7.257 1500.0 12.0 0.0000 3.2935 471.54 1.2975
151.8750 1.3953 0.0974 0.6327 0.2699 0.00000 7.695 1500.0 12.0 0.0000 2.6389 377.49 1.0725
154.6875 1.3953 0.1620 0.5440 0.2941 0.00000 7.345 1500.0 12.0 0.0000 2.7077 381.43 0.8398
157.5000 1.3953 0.2797 0.3439 0.3763 0.00000 7.607 1500.0 12.0 0.0000 0.2876 40.13 0.0628
160.3125 1.3953 0.2443 0.4001 0.3556 0.00000 7.157 1500.0 12.0 0.0000 2.4402 342.21 0.2654
174.3750 1.3953 0.2076 0.5436 0.2488 0.00000 6.575 1500.0 12.0 0.0000 1.1534 155.67 1.0651
177.1875 1.3953 0.3234 0.3424 0.3341 0.00000 6.978 1500.0 12.0 0.0000 0.8001 107.20 0.4174
180.0000 1.3953 0.3194 0.3560 0.3246 0.00000 7.269 1500.0 12.0 0.0000 0.9247 123.51 0.4396
-157.5000 1.3953 0.2954 0.4784 0.2263 0.00000 5.679 1500.0 12.0 0.0000 1.3911 178.23 1.5188
-154.6875 1.3953 0.2371 0.4642 0.2987 0.00000 6.274 1500.0 12.0 0.0000 1.2415 169.70 1.0349
-151.8750 1.3953 0.2431 0.4534 0.3035 0.00000 7.742 1500.0 12.0 0.0000 0.9990 136.51 0.7130
-149.0625 1.3953 0.3226 0.3558 0.3215 0.00000 8.211 1500.0 12.0 0.0000 1.0703 142.52 0.3331
-146.2500 1.3953 0.4277 0.2456 0.3266 0.00000 7.809 1500.0 12.0 0.0000 0.1846 23.49 0.0628
-143.4375 1.3953 0.4122 0.2533 0.3345 0.00000 7.764 1500.0 12.0 0.0000 0.1175 15.13 0.0628
-140.6250 1.3953 0.3501 0.2729 0.3769 0.00000 7.277 1500.0 12.0 0.0000 0.1000 13.54 0.0628
-137.8125 1.3953 0.3452 0.2814 0.3734 0.00000 7.681 1500.0 12.0 0.0000 0.0782 10.59 0.0628
-135.0000 1.3953 0.4792 0.2164 0.3044 0.00000 7.315 1500.0 12.0 0.0000 0.0779 10.00 0.0628
-132.1875 1.3953 0.4305 0.2488 0.3207 0.00000 7.513 1500.0 12.0 0.0000 0.1302 16.48 0.0628
-129.3750 1.3953 0.3799 0.2670 0.3530 0.00000 7.519 1500.0 12.0 0.0000 0.3374 44.51 0.0628
-126.5625 1.3953 0.1853 0.5198 0.2949 0.00000 6.993 1500.0 12.0 0.0000 2.7128 378.51 1.3836
-70.3125 1.3953 0.3404 0.4434 0.2162 0.00000 5.616 1500.0 12.0 0.0000 0.9441 117.74 1.4072
-67.5000 1.3953 0.2440 0.3841 0.3719 0.00000 7.248 1500.0 12.0 0.0000 1.3967 197.49 0.4595
-64.6875 1.3953 0.3404 0.2831 0.3766 0.00000 7.771 1500.0 12.0 0.0000 0.0742 10.09 0.0628
-61.8750 1.3953 0.2627 0.3460 0.3913 0.00000 9.424 1500.0 12.0 0.0000 0.0585 10.00 0.0628
-59.0625 1.3953 0.2947 0.3209 0.3844 0.00000 8.844 1500.0 12.0 0.0000 0.1023 14.24 0.0628
-56.2500 1.3953 0.3014 0.3125 0.3861 0.00000 8.253 1500.0 12.0 0.0000 0.1419 19.72 0.0628
-53.4375 1.3953 0.3121 0.2973 0.3906 0.00000 7.679 1500.0 12.0 0.0000 0.1910 26.47 0.0628
-50.6250 1.3953 0.3822 0.4022 0.2156 0.00000 6.035 1500.0 12.0 0.0000 2.1226 259.29 1.1204
-33.7500 1.3953 0.1530 0.5679 0.2791 0.00000 6.697 1500.0 12.0 0.0000 3.3964 476.70 1.3922
-30.9375 1.3953 0.1703 0.5160 0.3136 0.00000 6.886 1500.0 12.0 0.0000 3.3334 472.46 1.0906
-28.1250 1.3953 0.3407 0.2781 0.3812 0.00000 7.268 1500.0 12.0 0.0000 1.0811 147.29 0.0628
-25.3125 1.3953 0.4473 0.2472 0.3055 0.00000 7.315 1500.0 12.0 0.0000 1.1475 142.91 0.1614
-22.5000 1.3953 0.3520 0.4010 0.2470 0.00000 6.270 1500.0 12.0 0.0000 0.5855 73.87 1.1905
-19.6875 1.3953 0.3363 0.4206 0.2431 0.00000 5.645 1500.0 12.0 0.0000 0.3064 38.86 1.4157
-16.8750 1.3953 0.2598 0.4837 0.2566 0.00000 5.515 1500.0 12.0 0.0000 0.3526 46.67 1.4422
-14.0625 1.3953 0.1689 0.5223 0.3089 0.00000 5.715 1500.0 12.0 0.0000 0.3672 51.96 1.3848
-11.2500 1.3953 0.1869 0.5090 0.3041 0.00000 5.916 1500.0 12.0 0.0000 0.6650 93.16 1.2130
-8.4375 1.3953 0.2122 0.4693 0.3185 0.00000 6.356 1500.0 12.0 0.0000 0.6836 95.41 0.8979
-5.6250 1.3953 0.2372 0.4150 0.3478 0.00000 6.885 1500.0 12.0 0.0000 0.5255 73.63 0.6388
-2.8125 1.3953 0.3865 0.3812 0.2323 0.00000 6.217 1500.0 12.0 0.0000 0.7066 86.96 0.8690
0.0000 -1.3953 0.3023 0.4668 0.2309 0.00000 6.376 1500.0 12.0 0.0000 1.1589 148.37 1.0096
22.5000 -1.3953 0.2535 0.4599 0.2866 0.00000 6.887 1500.0 12.0 0.0000 2.2574 304.41 0.8570
25.3125 -1.3953 0.3032 0.3955 0.3013 0.00000 6.912 1500.0 12.0 0.0000 2.3541 312.86 0.7196
28.1250 -1.3953 0.1637 0.5171 0.3193 0.00000 6.890 1500.0 12.0 0.0000 1.8077 257.65 1.0902
30.9375 -1.3953 0.0790 0.6717 0.2493 0.00000 6.616 1500.0 12.0 0.0000 2.5396 362.43 1.4788
59.0625 -1.3953 0.1914 0.5188 0.2898 0.00000 6.059 1500.0 12.0 0.0000 1.4593 202.55 1.3886
61.8750 -1.3953 0.1747 0.5432 0.2820 0.00000 6.381 1500.0 12.0 0.0000 1.0989 153.04 1.5279
64.6875 -1.3953 0.1205 0.6091 0.2703 0.00000 6.218 1500.0 12.0 0.0000 1.8502 262.16 1.6099
67.5000 -1.3953 0.1184 0.6206 0.2610 0.00000 6.161 1500.0 12.0 0.0000 2.0548 290.07 1.6277
98.4375 -1.3953 0.1171 0.5967 0.2862 0.00000 7.636 1500.0 12.0 0.0000 3.8298 547.68 0.9140
101.2500 -1.3953 0.3197 0.4028 0.2775 0.00000 7.496 1500.0 12.0 0.0000 3.7239 485.01 0.3891
104.0625 -1.3953 0.2986 0.3312 0.3703 0.00000 9.163 1500.0 12.0 0.0000 0.5054 69.75 0.0628
106.8750 -1.3953 0.4057 0.2761 0.3182 0.00000 7.586 1500.0 12.0 0.0000 2.3587 301.76 0.2171
109.6875 -1.3953 0.5219 0.1987 0.2794 0.00000 7.015 1500.0 12.0 0.0000 0.5423 64.13 0.0628
112.5000 -1.3953 0.2793 0.3187 0.4020 0.00000 7.330 1500.0 12.0 0.0000 1.1191 158.23 0.0628
115.3125 -1.3953 0.3537 0.3771 0.2692 0.00000 6.772 1500.0 12.0 0.0000 4.6685 595.81 0.6746
146.2500 -1.3953 0.1539 0.5816 0.2645 0.00000 6.711 1500.0 12.0 0.0000 3.6276 505.27 1.1562
149.0625 -1.3953 0.4234 0.2972 0.2794 0.00000 7.832 1500.0 12.0 0.0000 2.7246 338.27 0.2706
151.8750 -1.3953 0.6027 0.1588 0.2386 0.00000 7.003 1500.0 12.0 0.0000 0.5057 55.90 0.0628
154.6875 -1.3953 0.4333 0.2573 0.3094 0.00000 8.112 1500.0 12.0 0.0000 0.1902 23.91 0.0628
157.5000 -1.3953 0.3083 0.3307 0.3609 0.00000 7.546 1500.0 12.0 0.0000 0.2578 35.26 0.0628
160.3125 -1.3953 0.3925 0.2988 0.3087 0.00000 7.744 1500.0 12.0 0.0000 0.2222 28.46 0.0667
163.1250 -1.3953 0.1471 0.5229 0.3299 0.00000 7.829 1500.0 12.0 0.0000 0.6101 88.01 0.1239
177.1875 -1.3953 0.5236 0.2112 0.2652 0.00000 6.943 1500.0 12.0 0.0000 0.1921 22.51 0.0628
-157.5000 -1.3953 0.3140 0.4836 0.2024 0.00000 5.499 1500.0 12.0 0.0000 1.2924 161.98 1.6751
-154.6875 -1.3953 0.2997 0.4684 0.2319 0.00000 6.051 1500.0 12.0 0.0000 0.9266 118.84 1.3504
-151.8750 -1.3953 0.2427 0.4661 0.2912 0.00000 6.647 1500.0 12.0 0.0000 0.8979 121.96 1.0408
-149.0625 -1.3953 0.2350 0.4828 0.2821 0.00000 7.369 1500.0 12.0 0.0000 0.9706 131.66 0.8786
-146.2500 -1.3953 0.3131 0.3882 0.2987 0.00000 7.833 1500.0 12.0 0.0000 1.2448 164.46 0.4870
-143.4375 -1.3953 0.3629 0.2671 0.3700 0.00000 7.444 1500.0 12.0 0.0000 0.1651 22.15 0.0628
-140.6250 -1.3953 0.2886 0.3031 0.4083 0.00000 7.368 1500.0 12.0 0.0000 0.1041 14.71 0.0628
-137.8125 -1.3953 0.2790 0.3217 0.3993 0.00000 7.364 1500.0 12.0 0.0000 0.4219 59.58 0.1412
-135.0000 -1.3953 0.3753 0.2961 0.3286 0.00000 7.028 1500.0 12.0 0.0000 0.4772 62.26 0.3254
-132.1875 -1.3953 0.3964 0.2710 0.3326 0.00000 7.885 1500.0 12.0 0.0000 0.0601 10.00 0.0628
-129.3750 -1.3953 0.2811 0.3785 0.3404 0.00000 8.137 1500.0 12.0 0.0000 1.3645 186.89 0.2197
-67.5000 -1.3953 0.3146 0.4182 0.2673 0.00000 6.964 1500.0 12.0 0.0000 0.9513 123.52 0.9383
-64.6875 -1.3953 0.3418 0.2660 0.3921 0.00000 6.982 1500.0 12.0 0.0000 0.2706 37.05 0.0628
-61.8750 -1.3953 0.2729 0.3304 0.3966 0.00000 8.883 1500.0 12.0 0.0000 0.1103 15.60 0.0628
-59.0625 -1.3953 0.2937 0.3021 0.4043 0.00000 7.647 1500.0 12.0 0.0000 0.1597 22.46 0.0628
-56.2500 -1.3953 0.3403 0.2765 0.3832 0.00000 7.319 1500.0 12.0 0.0000 0.4312 58.81 0.0628
-53.4375 -1.3953 0.3365 0.4201 0.2434 0.00000 6.294 1500.0 12.0 0.0000 2.3733 301.06 1.0872
-50.6250 -1.3953 0.3804 0.4221 0.1975 0.00000 6.016 1500.0 12.0 0.0000 2.1049 254.69 1.3037
-30.9375 -1.3953 0.2395 0.3957 0.3648 0.00000 7.524 1500.0 12.0 0.0000 3.1233 440.92 0.1436
-28.1250 -1.3953 0.4462 0.2482 0.3056 0.00000 7.699 1500.0 12.0 0.0000 1.4058 175.20 0.1347
-25.3125 -1.3953 0.3765 0.2879 0.3356 0.00000 8.133 1500.0 12.0 0.0000 0.9469 123.95 0.1456
-22.5000 -1.3953 0.2844 0.3639 0.3517 0.00000 8.777 1500.0 12.0 0.0000 0.8591 118.17 0.2979
-19.6875 -1.3953 0.3269 0.4037 0.2694 0.00000 6.395 1500.0 12.0 0.0000 0.4877 63.03 1.2099
-16.8750 -1.3953 0.3457 0.4299 0.2243 0.00000 5.553 1500.0 12.0 0.0000 0.3441 43.00 1.5371
-14.0625 -1.3953 0.2622 0.4918 0.2460 0.00000 6.051 1500.0 12.0 0.0000 0.3242 42.63 1.5168
-11.2500 -1.3953 0.2714 0.4706 0.2580 0.00000 6.107 1500.0 12.0 0.0000 0.4480 59.03 1.2779
-8.4375 -1.3953 0.3042 0.4136 0.2822 0.00000 6.937 1500.0 12.0 0.0000 0.4694 61.73 0.8514
-5.6250 -1.3953 0.2526 0.3685 0.3789 0.00000 6.697 1500.0 12.0 0.0000 1.0599 149.84 0.4379
-2.8125 -1.3953 0.3549 0.3760 0.2691 0.00000 6.739 1500.0 12.0 0.0000 0.5273 67.25 0.6813
25.3125 -4.1859 0.3653 0.3918 0.2430 0.00000 7.043 1500.0 12.0 0.0000 2.3122 289.24 0.7152
28.1250 -4.1859 0.2673 0.4472 0.2855 0.00000 6.269 1500.0 12.0 0.0000 2.6731 358.06 1.0499
30.9375 -4.1859 0.3196 0.4502 0.2302 0.00000 5.612 1500.0 12.0 0.0000 2.9754 377.68 1.3695
56.2500 -4.1859 0.2734 0.4296 0.2970 0.00000 6.853 1500.0 12.0 0.0000 2.1866 293.85 0.7670
59.0625 -4.1859 0.2647 0.3730 0.3623 0.00000 6.943 1500.0 12.0 0.0000 2.1476 299.55 0.4556
61.8750 -4.1859 0.3909 0.3364 0.2727 0.00000 7.332 1500.0 12.0 0.0000 2.3899 300.25 0.5549
64.6875 -4.1859 0.3306 0.4205 0.2489 0.00000 7.332 1500.0 12.0 0.0000 1.9026 242.74 0.9531
67.5000 -4.1859 0.2173 0.4966 0.2861 0.00000 6.249 1500.0 12.0 0.0000 2.6261 359.76 1.2720
70.3125 -4.1859 0.1520 0.5605 0.2875 0.00000 6.427 1500.0 12.0 0.0000 1.9914 280.80 1.3337
101.2500 -4.1859 0.1618 0.4910 0.3473 0.00000 8.027 1500.0 12.0 0.0000 2.2332 322.93 0.0628
104.0625 -4.1859 0.3407 0.3491 0.3101 0.00000 8.260 1500.0 12.0 0.0000 3.9022 512.23 0.3323
106.8750 -4.1859 0.5204 0.2299 0.2497 0.00000 6.763 1500.0 12.0 0.0000 3.3058 384.32 0.3322
109.6875 -4.1859 0.5141 0.1959 0.2900 0.00000 6.954 1500.0 12.0 0.0000 0.7514 89.75 0.0628
112.5000 -4.1859 0.3421 0.2911 0.3668 0.00000 7.177 1500.0 12.0 0.0000 3.2372 437.53 0.1363
115.3125 -4.1859 0.3370 0.4428 0.2201 0.00000 6.663 1500.0 12.0 0.0000 4.2595 533.24 1.0095
143.4375 -4.1859 0.2753 0.4114 0.3133 0.00000 6.747 1500.0 12.0 0.0000 2.8174 381.51 0.6947
146.2500 -4.1859 0.3643 0.2651 0.3706 0.00000 7.227 1500.0 12.0 0.0000 0.3873 51.93 0.0628
149.0625 -4.1859 0.6704 0.1168 0.2128 0.00000 6.457 1500.0 12.0 0.0000 0.6685 69.97 0.0628
151.8750 -4.1859 0.5739 0.1651 0.2610 0.00000 6.688 1500.0 12.0 0.0000 0.4128 47.00 0.0628
154.6875 -4.1859 0.5508 0.1873 0.2619 0.00000 7.420 1500.0 12.0 0.0000 0.3085 35.57 0.0628
157.5000 -4.1859 0.3081 0.3567 0.3352 0.00000 7.913 1500.0 12.0 0.0000 0.2828 38.18 0.0628
160.3125 -4.1859 0.3611 0.3184 0.3205 0.00000 8.066 1500.0 12.0 0.0000 0.2599 33.99 0.0628
163.1250 -4.1859 0.2372 0.4147 0.3480 0.00000 8.392 1500.0 12.0 0.0000 0.4870 68.25 0.0874
165.9375 -4.1859 0.0840 0.6056 0.3104 0.00000 7.296 1500.0 12.0 0.0000 0.4142 60.76 0.1077
-151.8750 -4.1859 0.2798 0.5081 0.2121 0.00000 5.657 1500.0 12.0 0.0000 0.7512 96.19 1.5870
-149.0625 -4.1859 0.2468 0.5045 0.2487 0.00000 5.950 1500.0 12.0 0.0000 0.6071 80.51 1.4959
-146.2500 -4.1859 0.2234 0.5045 0.2721 0.00000 5.756 1500.0 12.0 0.0000 1.0500 142.42 1.3494
-143.4375 -4.1859 0.1776 0.5332 0.2892 0.00000 6.393 1500.0 12.0 0.0000 0.9770 136.37 1.3142
-140.6250 -4.1859 0.2722 0.4719 0.2559 0.00000 5.757 1500.0 12.0 0.0000 0.5130 67.51 1.3036
-137.8125 -4.1859 0.2744 0.4609 0.2647 0.00000 6.083 1500.0 12.0 0.0000 0.2498 32.99 1.2009
-135.0000 -4.1859 0.2370 0.4654 0.2975 0.00000 5.966 1500.0 12.0 0.0000 0.1941 26.51 1.2629
-132.1875 -4.1859 0.2755 0.4459 0.2786 0.00000 6.344 1500.0 12.0 0.0000 0.3109 41.35 1.3057
-129.3750 -4.1859 0.2838 0.4053 0.3109 0.00000 7.525 1500.0 12.0 0.0000 0.8686 117.04 0.6407
-64.6875 -4.1859 0.4744 0.2843 0.2413 0.00000 6.800 1500.0 12.0 0.0000 1.7096 202.46 0.5147
-61.8750 -4.1859 0.3860 0.2692 0.3448 0.00000 7.876 1500.0 12.0 0.0000 0.2102 27.53 0.0628
-59.0625 -4.1859 0.4670 0.2262 0.3069 0.00000 7.361 1500.0 12.0 0.0000 0.3215 39.69 0.0628
-56.2500 -4.1859 0.4373 0.3554 0.2073 0.00000 6.415 1500.0 12.0 0.0000 2.5652 303.39 0.9076
-33.7500 -4.1859 0.3798 0.2730 0.3472 0.00000 6.998 1500.0 12.0 0.0000 1.8257 240.11 0.0628
-30.9375 -4.1859 0.3040 0.3368 0.3591 0.00000 7.610 1500.0 12.0 0.0000 2.6364 360.92 0.1259
-28.1250 -4.1859 0.5427 0.1971 0.2603 0.00000 7.139 1500.0 12.0 0.0000 1.7516 202.59 0.1371
-25.3125 -4.1859 0.4123 0.2574 0.3302 0.00000 7.713 1500.0 12.0 0.0000 0.6396 82.11 0.0925
-22.5000 -4.1859 0.3640 0.2893 0.3468 0.00000 8.234 1500.0 12.0 0.0000 0.5161 68.34 0.0949
-19.6875 -4.1859 0.3787 0.2985 0.3228 0.00000 7.782 1500.0 12.0 0.0000 0.8774 113.95 0.2617
-16.8750 -4.1859 0.4118 0.2797 0.3086 0.00000 7.359 1500.0 12.0 0.0000 0.5777 73.31 0.2849
-14.0625 -4.1859 0.2919 0.4314 0.2767 0.00000 6.895 1500.0 12.0 0.0000 0.4653 61.35 1.1785
