# OPAC sulfate-droplet complex refractive index, 0.25-40 um, at eight relative
# humidities.
#
# columns: mode  rh_percent  wavelength_um  n  k
#
# `suso` is OPAC's sulfate component: 75% sulphuric acid solution, the
# composition it uses for the Antarctic and stratospheric background aerosol.
# It is the right composition for VOLCANIC sulfate, which is emitted as SO2 and
# oxidised to sulphuric acid, and it is NOT OPAC's `waso` water-soluble
# component, which is an internal mixture including nitrate and organics and
# describes a continental anthropogenic aerosol this world does not have.
#
# Hess, Koepke & Schult (1998), doi 10.1175/1520-0477(1998)079<0831:OPOAAC>2.0.CO;2,
# obtained from libRadtran 2.0.6 data/aerosol/OPAC/refractive_indices/, the same
# route and release as the mineral and sea-salt tables beside it. k ships
# negative in OPAC and the sign is flipped here.
suso  80  7.5000E-01 1.3500E+00  1.3880E-07
suso  80  8.0000E-01 1.3490E+00  1.1710E-07
suso  80  9.0000E-01 1.3480E+00  4.3880E-07
suso  80  1.0000E+00 1.3460E+00  2.6120E-06
suso  80  1.2500E+00 1.3410E+00  8.3400E-06
suso  80  1.5000E+00 1.3380E+00  1.8370E-04
suso  80  1.7500E+00 1.3300E+00  1.6460E-04
suso  80  2.0000E+00 1.3220E+00  1.1330E-03
suso  80  2.5000E+00 1.2780E+00  2.1530E-03
suso  80  3.0000E+00 1.3550E+00  2.3590E-01
suso  80  3.2000E+00 1.4440E+00  1.0110E-01
suso  80  3.3900E+00 1.4080E+00  5.0660E-02
suso  80  3.5000E+00 1.3950E+00  3.9760E-02
suso  80  3.7500E+00 1.3750E+00  2.9550E-02
suso  80  4.0000E+00 1.3580E+00  2.9400E-02
suso  80  4.5000E+00 1.3430E+00  3.5180E-02
suso  80  5.0000E+00 1.3320E+00  3.4590E-02
suso  80  5.5000E+00 1.3060E+00  4.6620E-02
suso  80  6.0000E+00 1.2980E+00  1.2500E-01
suso  80  6.2000E+00 1.3750E+00  1.0370E-01
suso  80  6.5000E+00 1.3450E+00  5.7340E-02
suso  80  7.2000E+00 1.2910E+00  6.1500E-02
suso  80  7.9000E+00 1.2630E+00  1.2670E-01
suso  80  8.2000E+00 1.2680E+00  1.5970E-01
suso  80  8.5000E+00 1.2970E+00  1.8350E-01
suso  80  8.7000E+00 1.3250E+00  1.8790E-01
suso  80  9.0000E+00 1.3410E+00  1.6110E-01
suso  80  9.2000E+00 1.3250E+00  1.5280E-01
suso  80  9.5000E+00 1.3300E+00  1.8860E-01
suso  80  9.8000E+00 1.3680E+00  1.7700E-01
suso  80  1.0000E+01 1.3550E+00  1.3340E-01
suso  80  1.0600E+01 1.2900E+00  1.2310E-01
suso  80  1.1000E+01 1.2590E+00  1.7610E-01
suso  80  1.1500E+01 1.2820E+00  1.8940E-01
suso  80  1.2500E+01 1.2490E+00  2.4650E-01
suso  80  1.3000E+01 1.2570E+00  2.8250E-01
suso  80  1.4000E+01 1.2980E+00  3.3420E-01
suso  80  1.4800E+01 1.3300E+00  3.5700E-01
suso  80  1.5000E+01 1.3350E+00  3.6300E-01
suso  80  1.6400E+01 1.3820E+00  4.2430E-01
suso  80  1.7200E+01 1.4550E+00  4.6190E-01
suso  80  1.8000E+01 1.5310E+00  3.4730E-01
suso  80  1.8500E+01 1.5420E+00  3.4120E-01
suso  80  2.0000E+01 1.5500E+00  3.1750E-01
suso  80  2.1300E+01 1.5500E+00  3.6130E-01
suso  80  2.2500E+01 1.5800E+00  3.0080E-01
suso  80  2.5000E+01 1.6130E+00  3.2410E-01
suso  80  2.7900E+01 1.6250E+00  3.0650E-01
suso  80  3.0000E+01 1.6260E+00  2.9780E-01
suso  80  3.5000E+01 1.6070E+00  3.0620E-01
suso  80  4.0000E+01 1.5950E+00  3.5130E-01
suso  90  2.5000E-01 1.3790E+00  3.0290E-08
suso  90  3.0000E-01 1.3650E+00  1.5180E-08
suso  90  3.5000E-01 1.3580E+00  6.9780E-09
suso  90  4.0000E-01 1.3530E+00  2.9710E-09
suso  90  4.5000E-01 1.3500E+00  2.2450E-09
suso  90  5.0000E-01 1.3480E+00  2.2280E-09
suso  90  5.5000E-01 1.3460E+00  3.0570E-09
suso  90  6.0000E-01 1.3450E+00  1.1420E-08
suso  90  6.5000E-01 1.3440E+00  1.6440E-08
suso  90  7.0000E-01 1.3440E+00  3.1730E-08
suso  90  7.5000E-01 1.3430E+00  1.4450E-07
suso  90  8.0000E-01 1.3420E+00  1.1970E-07
suso  90  9.0000E-01 1.3410E+00  4.5450E-07
suso  90  1.0000E+00 1.3400E+00  2.7040E-06
suso  90  1.2500E+00 1.3350E+00  8.4600E-06
suso  90  1.5000E+00 1.3320E+00  1.8910E-04
suso  90  1.7500E+00 1.3240E+00  1.4310E-04
suso  90  2.0000E+00 1.3170E+00  1.1220E-03
suso  90  2.5000E+00 1.2720E+00  2.0160E-03
suso  90  3.0000E+00 1.3600E+00  2.4790E-01
suso  90  3.2000E+00 1.4550E+00  9.8210E-02
suso  90  3.3900E+00 1.4130E+00  4.1520E-02
suso  90  3.5000E+00 1.3970E+00  2.9680E-02
