Lon Lat b theta_s theta_fc theta_wp awc_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
73.1250 -69.2130 6.43164 0.422513 0.304779 0.144641 240.208 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
78.7500 -69.2130 7.29700 0.434801 0.339161 0.175832 244.993 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
84.3750 -69.2130 8.65416 0.450597 0.381078 0.219003 210.671 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.412941 0.292700 0.292700
90.0000 -69.2130 8.37725 0.445741 0.369738 0.208630 191.567 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.687458 0.300800 0.300800 0.300800 0.300800
95.6250 -69.2130 6.71905 0.425617 0.314626 0.154151 207.421 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.333827 0.295800 0.295800
101.2500 -69.2130 7.26656 0.437570 0.344365 0.178040 194.433 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.545896 0.286000 0.286000 0.286000 0.286000
106.8750 -69.2130 7.35733 0.438712 0.347532 0.181146 169.939 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.622313 0.265200 0.265200 0.265200 0.265200 0.265200 0.265200
112.5000 -69.2130 7.03559 0.435788 0.338424 0.171220 188.680 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.305216 0.244800 0.244800 0.244800 0.244800
146.2500 -69.2130 6.01676 0.426287 0.306211 0.138040 175.780 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.780978 0.134300 0.134300 0.134300 0.134300 0.134300
151.8750 -69.2130 6.56147 0.433181 0.327708 0.157833 156.275 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.836524 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700 0.194700
157.5000 -69.2130 6.99061 0.435409 0.337179 0.169843 138.230 1.000000 1.000000 1.000000 1.000000 1.000000 0.847765 0.268100 0.268100 0.268100 0.268100 0.268100 0.268100 0.268100 0.268100 0.268100
163.1250 -69.2130 7.14961 0.432251 0.332609 0.170116 116.119 1.000000 1.000000 1.000000 0.943997 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100 0.291100
168.7500 -69.2130 7.05339 0.430024 0.327192 0.165822 131.999 1.000000 1.000000 1.000000 1.000000 1.000000 0.658095 0.280200 0.280200 0.280200 0.280200 0.280200 0.280200 0.280200 0.280200 0.280200
174.3750 -69.2130 7.21759 0.435302 0.339348 0.174662 113.980 1.000000 1.000000 1.000000 1.000000 0.367090 0.255400 0.255400 0.255400 0.255400 0.255400 0.255400 0.255400 0.255400 0.255400 0.255400
180.0000 -69.2130 7.36459 0.437667 0.345512 0.180208 118.965 1.000000 1.000000 1.000000 1.000000 0.955774 0.224100 0.224100 0.224100 0.224100 0.224100 0.224100 0.224100 0.224100 0.224100 0.224100
-174.3750 -69.2130 7.71795 0.442115 0.357561 0.192134 138.821 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.836463 0.194400 0.194400 0.194400 0.194400 0.194400 0.194400 0.194400 0.194400
-168.7500 -69.2130 7.92838 0.444630 0.364278 0.198997 183.132 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.382451 0.174400 0.174400 0.174400 0.174400
-163.1250 -69.2130 6.82652 0.430929 0.326371 0.161712 246.989 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 -69.2130 5.61116 0.415784 0.278559 0.118547 240.017 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 -69.2130 6.23194 0.423583 0.304017 0.140874 226.526 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.676946 0.208200
-146.2500 -69.2130 6.58811 0.425626 0.312958 0.151175 185.213 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.398200 0.262500 0.262500 0.262500 0.262500
-140.6250 -69.2130 7.81818 0.440266 0.354729 0.192136 165.342 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.351093 0.303000 0.303000 0.303000 0.303000 0.303000 0.303000
-135.0000 -69.2130 7.58099 0.438527 0.349235 0.185566 151.095 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.725320 0.313300 0.313300 0.313300 0.313300 0.313300 0.313300 0.313300 0.313300
-129.3750 -69.2130 7.31091 0.435410 0.340504 0.176750 158.383 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.532042 0.305700 0.305700 0.305700 0.305700 0.305700 0.305700 0.305700
-123.7500 -69.2130 7.01749 0.432449 0.331561 0.167453 163.203 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.940058 0.286400 0.286400 0.286400 0.286400 0.286400 0.286400 0.286400
-118.1250 -69.2130 7.26453 0.435862 0.340936 0.176235 169.167 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.700291 0.261800 0.261800 0.261800 0.261800 0.261800 0.261800
-112.5000 -69.2130 6.91321 0.432380 0.330258 0.165085 176.866 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.537396 0.234100 0.234100 0.234100 0.234100 0.234100
-106.8750 -69.2130 6.77698 0.432873 0.329673 0.162512 178.370 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.664504 0.201200 0.201200 0.201200 0.201200 0.201200
-101.2500 -69.2130 7.22566 0.441362 0.351651 0.181129 151.138 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.675353 0.169700 0.169700 0.169700 0.169700 0.169700 0.169700 0.169700
-95.6250 -69.2130 7.14282 0.438746 0.345510 0.176602 112.525 1.000000 1.000000 1.000000 1.000000 1.000000 0.549530 0.123600 0.123600 0.123600 0.123600 0.123600 0.123600 0.123600 0.123600 0.123600
-90.0000 -69.2130 6.38838 0.428922 0.316848 0.149611 93.846 1.000000 1.000000 1.000000 1.000000 0.602598 0.100900 0.100900 0.100900 0.100900 0.100900 0.100900 0.100900 0.100900 0.100900 0.100900
-84.3750 -69.2130 6.18886 0.425596 0.307384 0.141673 86.191 1.000000 1.000000 1.000000 1.000000 0.387294 0.081400 0.081400 0.081400 0.081400 0.081400 0.081400 0.081400 0.081400 0.081400 0.081400
-78.7500 -69.2130 7.09666 0.434074 0.335646 0.170813 50.039 1.000000 1.000000 0.282105 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-73.1250 -69.2130 5.68700 0.420314 0.288832 0.124328 74.637 1.000000 1.000000 1.000000 0.846299 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-67.5000 -69.2130 5.54561 0.420605 0.286899 0.120870 106.061 1.000000 1.000000 1.000000 1.000000 1.000000 0.822869 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 -69.2130 6.64597 0.426874 0.316151 0.153688 243.695 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 -69.2130 6.33880 0.422631 0.303698 0.142563 206.762 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.426597 0.202500 0.202500
-50.6250 -69.2130 7.55645 0.438114 0.348195 0.184634 144.359 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.861190 0.245600 0.245600 0.245600 0.245600 0.245600 0.245600 0.245600 0.245600
-45.0000 -69.2130 8.20633 0.444003 0.365117 0.203582 125.883 1.000000 1.000000 1.000000 1.000000 1.000000 0.329625 0.273700 0.273700 0.273700 0.273700 0.273700 0.273700 0.273700 0.273700 0.273700
-39.3750 -69.2130 7.45422 0.436029 0.343124 0.180369 125.367 1.000000 1.000000 1.000000 1.000000 0.815773 0.288700 0.288700 0.288700 0.288700 0.288700 0.288700 0.288700 0.288700 0.288700 0.288700
-33.7500 -69.2130 7.49414 0.435507 0.342479 0.180648 121.776 1.000000 1.000000 1.000000 1.000000 0.457839 0.306700 0.306700 0.306700 0.306700 0.306700 0.306700 0.306700 0.306700 0.306700 0.306700
-28.1250 -69.2130 7.26823 0.432386 0.334123 0.172771 131.159 1.000000 1.000000 1.000000 1.000000 0.803755 0.332500 0.332500 0.332500 0.332500 0.332500 0.332500 0.332500 0.332500 0.332500 0.332500
-22.5000 -69.2130 7.28803 0.430555 0.330772 0.171345 157.694 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.386699 0.357800 0.357800 0.357800 0.357800 0.357800 0.357800 0.357800
-16.8750 -69.2130 7.79859 0.442196 0.358390 0.193821 161.861 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.851401 0.373000 0.373000 0.373000 0.373000 0.373000 0.373000 0.373000 0.373000
-11.2500 -69.2130 7.47115 0.436574 0.344360 0.181282 132.633 1.000000 1.000000 1.000000 0.975120 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000 0.378000
0.0000 -74.7445 6.83976 0.434209 0.333089 0.165265 93.799 1.000000 1.000000 1.000000 0.282408 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700 0.209700
5.6250 -74.7445 7.08249 0.437076 0.341513 0.173564 106.389 1.000000 1.000000 1.000000 1.000000 0.322618 0.201200 0.201200 0.201200 0.201200 0.201200 0.201200 0.201200 0.201200 0.201200 0.201200
16.8750 -74.7445 6.73311 0.435259 0.334000 0.163887 158.212 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.294210 0.167700 0.167700 0.167700 0.167700 0.167700 0.167700
22.5000 -74.7445 7.29256 0.441661 0.352892 0.182878 112.944 1.000000 1.000000 1.000000 1.000000 1.000000 0.246438 0.155200 0.155200 0.155200 0.155200 0.155200 0.155200 0.155200 0.155200 0.155200
28.1250 -74.7445 6.63902 0.434040 0.330403 0.160495 122.009 1.000000 1.000000 1.000000 1.000000 1.000000 0.736397 0.160500 0.160500 0.160500 0.160500 0.160500 0.160500 0.160500 0.160500 0.160500
33.7500 -74.7445 6.55343 0.433856 0.328989 0.158308 140.582 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.885308 0.168900 0.168900 0.168900 0.168900 0.168900 0.168900 0.168900 0.168900
39.3750 -74.7445 6.75022 0.433649 0.330927 0.162673 149.027 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.604278 0.179000 0.179000 0.179000 0.179000 0.179000 0.179000 0.179000
45.0000 -74.7445 7.18918 0.437538 0.343532 0.176353 199.041 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.330728 0.191700 0.191700 0.191700
50.6250 -74.7445 7.16150 0.434892 0.337955 0.173043 216.418 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.730058 0.196600 0.196600
56.2500 -74.7445 7.20862 0.435537 0.339724 0.174712 190.939 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.796787 0.193600 0.193600 0.193600 0.193600
61.8750 -74.7445 8.10201 0.446903 0.370116 0.204823 173.758 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.570611 0.188300 0.188300 0.188300 0.188300 0.188300
67.5000 -74.7445 7.75416 0.443570 0.360777 0.194425 182.016 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.194833 0.186700 0.186700 0.186700 0.186700
73.1250 -74.7445 7.86778 0.445072 0.364697 0.198300 178.405 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.774653 0.189400 0.189400 0.189400 0.189400 0.189400
78.7500 -74.7445 8.05338 0.448531 0.373043 0.205707 179.111 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.794632 0.181800 0.181800 0.181800 0.181800 0.181800
84.3750 -74.7445 8.05128 0.449777 0.375556 0.207060 199.559 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.378852 0.154900 0.154900 0.154900
90.0000 -74.7445 6.77759 0.434655 0.333282 0.164301 210.373 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.260288 0.094600 0.094600
95.6250 -74.7445 6.97985 0.440771 0.348015 0.175116 139.195 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.611062 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 -74.7445 7.20316 0.444155 0.357201 0.183607 128.155 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.880038 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
106.8750 -74.7445 6.78861 0.436884 0.337956 0.166797 98.254 1.000000 1.000000 1.000000 1.000000 1.000000 0.175264 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
112.5000 -74.7445 5.54652 0.424770 0.295400 0.124469 103.505 1.000000 1.000000 1.000000 1.000000 1.000000 0.490163 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
146.2500 -74.7445 6.18562 0.430784 0.317857 0.146441 55.769 1.000000 1.000000 0.456645 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400 0.066400
151.8750 -74.7445 6.13243 0.430253 0.316013 0.144616 62.289 1.000000 1.000000 0.728197 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500 0.075500
157.5000 -74.7445 6.43854 0.434741 0.329383 0.156442 64.400 1.000000 1.000000 0.814236 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800
163.1250 -74.7445 6.06012 0.425900 0.306084 0.138772 68.397 1.000000 1.000000 1.000000 0.254171 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800 0.075800
168.7500 -74.7445 6.06365 0.423836 0.302003 0.136985 64.316 1.000000 1.000000 1.000000 0.108832 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700 0.071700
174.3750 -74.7445 5.64484 0.419030 0.285538 0.122138 54.920 1.000000 1.000000 0.573914 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600 0.065600
180.0000 -74.7445 6.53883 0.430680 0.322354 0.154862 46.843 1.000000 0.980319 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 -74.7445 7.13866 0.438271 0.344504 0.176019 52.173 1.000000 1.000000 0.343023 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 -74.7445 6.59587 0.432286 0.326314 0.157762 56.728 1.000000 1.000000 0.611999 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 -74.7445 6.29026 0.428782 0.315228 0.147115 62.694 1.000000 1.000000 0.975633 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 -74.7445 6.61270 0.433531 0.329049 0.159378 61.461 1.000000 1.000000 0.868792 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 -74.7445 7.29569 0.442396 0.354424 0.183724 55.275 1.000000 1.000000 0.484540 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -74.7445 7.40501 0.442609 0.355853 0.186263 110.611 1.000000 1.000000 1.000000 1.000000 1.000000 0.261346 0.140100 0.140100 0.140100 0.140100 0.140100 0.140100 0.140100 0.140100 0.140100
-140.6250 -74.7445 7.86890 0.447096 0.368792 0.200544 110.411 1.000000 1.000000 1.000000 1.000000 0.679378 0.188300 0.188300 0.188300 0.188300 0.188300 0.188300 0.188300 0.188300 0.188300 0.188300
-135.0000 -74.7445 8.48887 0.452271 0.383422 0.217986 109.070 1.000000 1.000000 1.000000 1.000000 0.469878 0.212300 0.212300 0.212300 0.212300 0.212300 0.212300 0.212300 0.212300 0.212300 0.212300
-129.3750 -74.7445 8.79057 0.454671 0.389949 0.226035 109.363 1.000000 1.000000 1.000000 1.000000 0.541966 0.213000 0.213000 0.213000 0.213000 0.213000 0.213000 0.213000 0.213000 0.213000 0.213000
-123.7500 -74.7445 8.78320 0.454917 0.390400 0.226193 112.845 1.000000 1.000000 1.000000 1.000000 0.917137 0.195500 0.195500 0.195500 0.195500 0.195500 0.195500 0.195500 0.195500 0.195500 0.195500
-118.1250 -74.7445 8.54797 0.453359 0.385958 0.220286 121.229 1.000000 1.000000 1.000000 1.000000 1.000000 0.908902 0.156500 0.156500 0.156500 0.156500 0.156500 0.156500 0.156500 0.156500 0.156500
-112.5000 -74.7445 8.05944 0.449159 0.374357 0.206523 128.945 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.847748 0.104400 0.104400 0.104400 0.104400 0.104400 0.104400 0.104400 0.104400
-106.8750 -74.7445 7.67887 0.445275 0.363611 0.194768 124.022 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.571836 0.096700 0.096700 0.096700 0.096700 0.096700 0.096700 0.096700 0.096700
-101.2500 -74.7445 7.77933 0.446522 0.366942 0.198144 109.092 1.000000 1.000000 1.000000 1.000000 1.000000 0.667266 0.088400 0.088400 0.088400 0.088400 0.088400 0.088400 0.088400 0.088400 0.088400
-95.6250 -74.7445 7.79273 0.446890 0.367795 0.198814 79.977 1.000000 1.000000 1.000000 0.933234 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700 0.072700
-90.0000 -74.7445 7.09959 0.438449 0.344469 0.175352 59.438 1.000000 1.000000 0.761014 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 -74.7445 7.61575 0.444524 0.361568 0.192675 59.106 1.000000 1.000000 0.746019 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 -74.7445 7.25590 0.439992 0.349148 0.180338 64.013 1.000000 1.000000 1.000000 0.101225 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-73.1250 -74.7445 6.66056 0.433033 0.328615 0.159999 74.069 1.000000 1.000000 1.000000 0.701970 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-67.5000 -74.7445 6.68308 0.433237 0.329298 0.160721 82.994 1.000000 1.000000 1.000000 1.000000 0.295226 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 -74.7445 6.50341 0.431091 0.322734 0.154427 99.298 1.000000 1.000000 1.000000 1.000000 1.000000 0.334588 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 -74.7445 7.37604 0.441593 0.353523 0.184573 82.370 1.000000 1.000000 1.000000 1.000000 0.247428 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -74.7445 8.34478 0.453524 0.385082 0.216805 85.826 1.000000 1.000000 1.000000 1.000000 0.399285 0.070100 0.070100 0.070100 0.070100 0.070100 0.070100 0.070100 0.070100 0.070100 0.070100
-45.0000 -74.7445 8.04143 0.448102 0.372093 0.205001 103.864 1.000000 1.000000 1.000000 1.000000 1.000000 0.141415 0.119400 0.119400 0.119400 0.119400 0.119400 0.119400 0.119400 0.119400 0.119400
-39.3750 -74.7445 7.64227 0.441394 0.355479 0.189844 89.126 1.000000 1.000000 1.000000 0.742968 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900 0.148900
-33.7500 -74.7445 7.35719 0.437899 0.345903 0.180294 74.371 1.000000 1.000000 0.498766 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000
-28.1250 -74.7445 6.72733 0.429536 0.322418 0.158108 77.535 1.000000 1.000000 0.586383 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700 0.177700
-22.5000 -74.7445 6.52873 0.425152 0.311247 0.149356 87.809 1.000000 1.000000 1.000000 0.269073 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900 0.195900
-16.8750 -74.7445 6.73950 0.433803 0.331112 0.162580 89.461 1.000000 1.000000 0.827854 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700 0.206700
-11.2500 -74.7445 6.81433 0.434868 0.334134 0.165350 86.061 1.000000 1.000000 0.540509 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200 0.213200
-5.6250 -74.7445 6.94592 0.435914 0.337714 0.169364 93.130 1.000000 1.000000 0.959149 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400 0.214400
0.0000 -80.2688 7.27900 0.441965 0.353385 0.182909 38.586 1.000000 0.447052 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
5.6250 -80.2688 6.77457 0.436960 0.337955 0.166552 38.780 1.000000 0.446115 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -80.2688 6.11407 0.428284 0.311717 0.142316 36.565 1.000000 0.342086 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 -80.2688 6.49340 0.430088 0.320579 0.153221 35.873 1.000000 0.327090 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
22.5000 -80.2688 5.93999 0.423557 0.299518 0.133640 40.655 1.000000 0.634492 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 -80.2688 6.36141 0.429599 0.317852 0.149609 44.956 1.000000 0.855671 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 -80.2688 6.30740 0.427187 0.312254 0.146029 47.003 1.000000 1.000000 0.074046 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 -80.2688 6.88253 0.432795 0.330737 0.164814 53.573 1.000000 1.000000 0.475168 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 -80.2688 7.08494 0.436742 0.340864 0.173275 52.006 1.000000 1.000000 0.349583 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 -80.2688 7.55609 0.442425 0.356808 0.189195 51.322 1.000000 1.000000 0.308346 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
56.2500 -80.2688 7.76652 0.444940 0.363635 0.196158 50.749 1.000000 1.000000 0.246632 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300
61.8750 -80.2688 7.66375 0.442599 0.358078 0.191568 62.622 1.000000 1.000000 0.929267 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300
67.5000 -80.2688 6.71019 0.433373 0.329896 0.161480 81.391 1.000000 1.000000 1.000000 1.000000 0.107745 0.072500 0.072500 0.072500 0.072500 0.072500 0.072500 0.072500 0.072500 0.072500 0.072500
73.1250 -80.2688 6.67312 0.433003 0.328706 0.160261 93.179 1.000000 1.000000 1.000000 1.000000 0.800717 0.073100 0.073100 0.073100 0.073100 0.073100 0.073100 0.073100 0.073100 0.073100 0.073100
78.7500 -80.2688 6.54510 0.431407 0.323901 0.155715 97.574 1.000000 1.000000 1.000000 1.000000 1.000000 0.168848 0.070300 0.070300 0.070300 0.070300 0.070300 0.070300 0.070300 0.070300 0.070300
84.3750 -80.2688 6.64006 0.433038 0.328379 0.159529 80.420 1.000000 1.000000 1.000000 1.000000 0.111845 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100
90.0000 -80.2688 7.13074 0.439003 0.345910 0.176606 72.737 1.000000 1.000000 1.000000 0.605439 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
95.6250 -80.2688 7.03621 0.436828 0.340529 0.172295 94.335 1.000000 1.000000 1.000000 1.000000 0.979382 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
101.2500 -80.2688 6.31340 0.427786 0.313540 0.146736 112.637 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.250240 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
106.8750 -80.2688 5.80528 0.421035 0.292288 0.127995 118.917 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.735710 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
112.5000 -80.2688 4.80319 0.408255 0.246922 0.091017 144.991 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.923150 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
118.1250 -80.2688 5.70378 0.420789 0.290069 0.125170 97.735 1.000000 1.000000 1.000000 1.000000 1.000000 0.361767 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
123.7500 -80.2688 5.84319 0.426283 0.303493 0.133615 81.676 1.000000 1.000000 1.000000 1.000000 0.179950 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
