# Vesper carve verdict, first pass
#
# Produced from a converged ExoPlaSim climatology: T42,
# 0.945 S-Earth, vegetated land surface, glaciers enabled,
# 289.71 K, climatology baseline_regular_climatology.nc.
# Terrain e931b0d9947a2322, basin catalogue unchanged.
#
# A basin overflows when more water arrives than its lake surface can evaporate,
#     Q = runoff * (catchment - area_at_spill) - (E - P) * area_at_spill  >  0
# and retain is then what that Q can cut against how deep the basin is,
#     retain = 1 - 161 * erodibility * Q^0.5 / depth_at_spill
# in metres, with the coefficient calibrated against the density of Earth's own
# standing through-flowing impounded basins. Open-water evaporation is
# the Penman combination equation with water's albedo and roughness, validated
# against the model over ocean cells to within 4.2%.
# Catchment runoff is precipitation minus evaporation over the catchment; see the sidecar.
#
#   retain 1.0   2082 basins  closed: the lake surface evaporates all that arrives
#   retain 0<r<1   79 basins  a notch: the outlet is cut, but not to the floor
#   retain 0.0   1460 basins  carved
#                               0 of them carried forward, 1460 decided here
#
# The counts above are of the whole 3621-entry catalogue. This pass could
# only decide the 3621 basins the current build still has; the rest were
# carved by an earlier pass and are held at 0 to keep the loop monotone.
#
# Carved basins are listed explicitly at retain 0 rather than omitted, so this
# file is the complete verdict rather than a subset of it. If your parser would
# rather they were absent, say so and we will drop them.
#
# id                                    retain

orogen-basin-ryhzk-ccgfom              1.0000
orogen-basin-r60a0-eztw96              1.0000
orogen-basin-r1auc4-9iiihh             1.0000
orogen-basin-r6t1u-1b7zhns             1.0000
orogen-basin-rsq13-1ck3pbl             1.0000
orogen-basin-rau5b-nvcne               1.0000
orogen-basin-r5yit-1arvpw              1.0000
orogen-basin-r18t3p-jhy1pm             1.0000
orogen-basin-r1psh-1pzqstl             1.0000
orogen-basin-r19k5h-1kbtqd8            1.0000
orogen-basin-r1ftfm-1bkofho            1.0000
orogen-basin-rd79z-yj49ih              1.0000
orogen-basin-rfmzn-dgikn2              1.0000
orogen-basin-r13tn0-t1bwbj             1.0000
orogen-basin-r13vs9-f5grs2             1.0000
orogen-basin-ruc0p-1i6ozj3             1.0000
orogen-basin-r1abtl-xdomwc             1.0000
orogen-basin-r5bgv-1lf4idc             1.0000
orogen-basin-r1ohz-87av3q              1.0000
orogen-basin-rxmkj-6qi42o              1.0000
orogen-basin-r54sl-1y15fvk             1.0000
orogen-basin-r1czud-1svnmzj            1.0000
orogen-basin-r144if-epin8a             1.0000
orogen-basin-rqbzu-u4ra71              1.0000
orogen-basin-rre92-15pb6mm             1.0000
orogen-basin-r1h6en-1557cee            1.0000
orogen-basin-r1dao8-1dyob8t            1.0000
orogen-basin-rr2q7-1p4rrvq             1.0000
orogen-basin-r1h9ma-2jwown             1.0000
orogen-basin-r1cj5f-1fbj0q1            1.0000
orogen-basin-r1buap-qmx6vf             1.0000
orogen-basin-rf1s6-wjshu               1.0000
orogen-basin-r17kys-og54uu             1.0000
orogen-basin-ri2z0-1ak3ptr             1.0000
orogen-basin-r844i-1bzx270             1.0000
orogen-basin-r1ibi-vuhn32              1.0000
orogen-basin-rhxjw-11f8a5x             1.0000
orogen-basin-rrkft-1cg25rz             1.0000
orogen-basin-r88dp-syfivk              1.0000
orogen-basin-r1ebpp-kzr6vh             1.0000
orogen-basin-r4n7g-11iptjj             1.0000
orogen-basin-r21nq-19i68js             1.0000
orogen-basin-rw7pq-2hu05d              1.0000
orogen-basin-r19fk5-1nk3w7g            1.0000
orogen-basin-ryadr-1xw40ub             1.0000
orogen-basin-r1cqj7-svl056             1.0000
orogen-basin-r2dr4-plnm36              1.0000
orogen-basin-r1a56z-bxd873             1.0000
orogen-basin-rbi0a-1oond70             1.0000
orogen-basin-r130ng-1x71y6k            1.0000
