Lon Lat b theta_s theta_fc theta_wp awc_mm evaporable_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
-157.5000 52.6065 6.19348 0.430024 0.316406 0.145916 112.876 115.794 1.000000 1.000000 1.000000 1.000000 1.000000 0.815169 0.089500 0.089500 0.089500 0.089500 0.089500 0.089500 0.089500 0.089500 0.089500
-151.8750 52.6065 4.96029 0.416148 0.266137 0.101250 131.253 133.278 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.379191 0.083000 0.083000 0.083000 0.083000 0.083000 0.083000 0.083000
-146.2500 52.6065 4.61790 0.404197 0.234536 0.083058 184.967 186.628 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.885009 0.108600 0.108600 0.108600
-140.6250 52.6065 5.61721 0.417154 0.281345 0.119843 150.798 153.195 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.533226 0.134000 0.134000 0.134000 0.134000 0.134000 0.134000
-135.0000 52.6065 5.15563 0.411520 0.261256 0.103100 237.235 239.297 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 52.6065 6.05214 0.428844 0.311953 0.141285 190.510 193.335 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.701822 0.115200 0.115200 0.115200 0.115200
-112.5000 52.6065 6.17704 0.428964 0.314008 0.144512 98.322 101.212 1.000000 1.000000 1.000000 1.000000 0.636840 0.116400 0.116400 0.116400 0.116400 0.116400 0.116400 0.116400 0.116400 0.116400 0.116400
-106.8750 52.6065 5.76347 0.425143 0.299869 0.130530 157.589 160.200 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.678551 0.104600 0.104600 0.104600 0.104600 0.104600 0.104600
-101.2500 52.6065 5.38951 0.419160 0.281082 0.115491 243.703 246.013 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.717162
-95.6250 52.6065 5.40785 0.420373 0.283878 0.116992 187.529 189.869 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.846592 0.097600 0.097600 0.097600 0.097600
-28.1250 52.6065 5.20679 0.421546 0.282361 0.112451 196.206 198.455 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.253963 0.097900 0.097900 0.097900
-22.5000 52.6065 4.52146 0.402611 0.229005 0.079323 220.316 221.902 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.718916
-16.8750 52.6065 6.24059 0.426930 0.310800 0.144171 96.372 99.256 1.000000 1.000000 1.000000 1.000000 0.490640 0.129300 0.129300 0.129300 0.129300 0.129300 0.129300 0.129300 0.129300 0.129300 0.129300
-11.2500 52.6065 6.88494 0.437670 0.340629 0.169785 83.113 86.509 1.000000 1.000000 1.000000 0.361158 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700 0.136700
-5.6250 52.6065 6.86604 0.437686 0.340457 0.169374 71.770 75.157 1.000000 1.000000 0.659048 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000 0.128000
0.0000 47.0696 6.43802 0.428520 0.316704 0.150411 118.195 121.203 1.000000 1.000000 1.000000 1.000000 1.000000 0.704565 0.155900 0.155900 0.155900 0.155900 0.155900 0.155900 0.155900 0.155900 0.155900
5.6250 47.0696 6.40600 0.427554 0.314342 0.148735 125.234 128.208 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.277277 0.160600 0.160600 0.160600 0.160600 0.160600 0.160600 0.160600 0.160600
11.2500 47.0696 6.73071 0.431883 0.327138 0.160480 136.748 139.957 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.598053 0.200900 0.200900 0.200900 0.200900 0.200900 0.200900 0.200900 0.200900
16.8750 47.0696 7.06077 0.435757 0.338629 0.171740 144.831 148.266 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.691092 0.248400 0.248400 0.248400 0.248400 0.248400 0.248400 0.248400 0.248400
22.5000 47.0696 7.13561 0.436080 0.340059 0.173698 214.906 218.380 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.373450 0.272300 0.272300
28.1250 47.0696 5.66295 0.412665 0.273506 0.117310 234.294 236.640 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
33.7500 47.0696 5.82506 0.422929 0.296401 0.130160 249.361 251.964 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 47.0696 6.11869 0.425990 0.307141 0.140310 145.359 148.165 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.516635 0.170900 0.170900 0.170900 0.170900 0.170900 0.170900 0.170900
-146.2500 47.0696 5.16255 0.413302 0.264874 0.104658 161.907 164.000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.307510 0.159600 0.159600 0.159600 0.159600 0.159600
-140.6250 47.0696 5.67173 0.417568 0.283136 0.121599 137.112 139.544 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.414930 0.153300 0.153300 0.153300 0.153300 0.153300 0.153300 0.153300
-135.0000 47.0696 6.31987 0.429355 0.316793 0.148374 240.560 243.528 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.283374
-129.3750 47.0696 6.10776 0.428285 0.311626 0.142159 182.913 185.756 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.195427 0.149500 0.149500 0.149500 0.149500
-28.1250 47.0696 5.24662 0.420981 0.281993 0.113092 253.351 255.613 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 47.0696 5.10153 0.409065 0.255360 0.099784 233.363 235.359 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 47.0696 6.19177 0.422493 0.301280 0.138911 223.521 226.299 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.541200 0.225000
-11.2500 47.0696 7.02912 0.436460 0.339709 0.171762 114.747 118.182 1.000000 1.000000 1.000000 1.000000 0.636334 0.219600 0.219600 0.219600 0.219600 0.219600 0.219600 0.219600 0.219600 0.219600 0.219600
-5.6250 47.0696 6.69898 0.431801 0.326592 0.159672 98.542 101.735 1.000000 1.000000 1.000000 0.848745 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800 0.186800
0.0000 41.5325 5.42851 0.415215 0.274010 0.113307 241.055 243.321 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
5.6250 41.5325 6.24121 0.423489 0.303968 0.141013 244.434 247.254 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 41.5325 5.59145 0.415416 0.277482 0.117734 239.623 241.977 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 41.5325 6.76788 0.431553 0.326920 0.161001 161.505 164.725 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.398992 0.222500 0.222500 0.222500 0.222500 0.222500 0.222500
33.7500 41.5325 5.46455 0.413604 0.271573 0.112955 237.926 240.185 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-163.1250 41.5325 5.63527 0.418981 0.285271 0.121848 245.134 247.571 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-157.5000 41.5325 5.93727 0.419282 0.291020 0.129801 241.830 244.426 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 41.5325 7.30511 0.440133 0.349902 0.181533 142.247 145.877 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.556719 0.127400 0.127400 0.127400 0.127400 0.127400 0.127400 0.127400
-146.2500 41.5325 6.24939 0.432589 0.322460 0.149741 108.290 111.285 1.000000 1.000000 1.000000 1.000000 1.000000 0.454360 0.090600 0.090600 0.090600 0.090600 0.090600 0.090600 0.090600 0.090600 0.090600
-140.6250 41.5325 6.44082 0.429098 0.317901 0.151029 85.078 88.098 1.000000 1.000000 1.000000 0.540756 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600 0.141600
-135.0000 41.5325 5.06232 0.412910 0.261947 0.101616 70.370 72.402 1.000000 1.000000 1.000000 0.698222 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-129.3750 41.5325 5.71646 0.425297 0.299403 0.129439 129.049 131.637 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.727109 0.108200 0.108200 0.108200 0.108200 0.108200 0.108200 0.108200 0.108200
-45.0000 41.5325 6.70909 0.432105 0.327326 0.160203 158.638 161.842 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.827743 0.237800 0.237800 0.237800 0.237800 0.237800 0.237800 0.237800
-39.3750 41.5325 7.55885 0.437009 0.346037 0.183527 98.117 101.787 1.000000 1.000000 1.000000 1.000000 0.292547 0.174500 0.174500 0.174500 0.174500 0.174500 0.174500 0.174500 0.174500 0.174500 0.174500
-22.5000 41.5325 5.60299 0.417145 0.281068 0.119466 242.403 244.792 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 41.5325 5.54324 0.410521 0.267197 0.112528 232.004 234.254 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 41.5325 5.76946 0.415282 0.280424 0.122172 237.379 239.823 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 41.5325 5.64266 0.417251 0.281994 0.120583 242.117 244.529 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
11.2500 35.9951 5.74395 0.417398 0.284076 0.123306 241.154 243.620 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 35.9951 6.03159 0.421358 0.296599 0.133970 243.944 246.623 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 35.9951 6.84504 0.432227 0.329171 0.163409 221.857 225.126 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.907097 0.238500 0.238500
28.1250 35.9951 6.70766 0.430681 0.324456 0.158775 184.884 188.059 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.295788 0.215800 0.215800 0.215800 0.215800
33.7500 35.9951 5.77727 0.420473 0.290700 0.126791 202.040 204.576 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.120141 0.103100 0.103100
39.3750 35.9951 5.29881 0.415064 0.271151 0.109727 89.172 91.367 1.000000 1.000000 1.000000 1.000000 0.815109 0.070900 0.070900 0.070900 0.070900 0.070900 0.070900 0.070900 0.070900 0.070900 0.070900
45.0000 35.9951 5.15847 0.415852 0.269826 0.106536 86.972 89.102 1.000000 1.000000 1.000000 1.000000 0.698222 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
84.3750 35.9951 8.70440 0.445997 0.372395 0.214698 236.546 240.840 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 35.9951 6.77158 0.434798 0.333503 0.164306 253.794 257.080 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 35.9951 6.25155 0.429131 0.315397 0.146500 220.774 223.704 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.867965 0.101800 0.101800
101.2500 35.9951 5.75661 0.423390 0.296193 0.128802 180.207 182.783 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.412018 0.088400 0.088400 0.088400 0.088400
129.3750 35.9951 8.39862 0.443907 0.366301 0.206992 144.370 148.510 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.405389 0.236700 0.236700 0.236700 0.236700 0.236700 0.236700 0.236700
-174.3750 35.9951 6.46000 0.428468 0.316892 0.150882 249.014 252.032 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-163.1250 35.9951 5.98447 0.422953 0.299015 0.134218 88.201 90.885 1.000000 1.000000 1.000000 1.000000 0.423084 0.092900 0.092900 0.092900 0.092900 0.092900 0.092900 0.092900 0.092900 0.092900 0.092900
-157.5000 35.9951 6.88914 0.432937 0.331094 0.165103 133.269 136.571 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.919038 0.138700 0.138700 0.138700 0.138700 0.138700 0.138700 0.138700 0.138700
-151.8750 35.9951 7.17934 0.439602 0.347611 0.178283 177.413 180.979 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.774004 0.140700 0.140700 0.140700 0.140700 0.140700
-146.2500 35.9951 6.68757 0.433868 0.330633 0.161451 117.005 120.234 1.000000 1.000000 1.000000 1.000000 1.000000 0.870081 0.116200 0.116200 0.116200 0.116200 0.116200 0.116200 0.116200 0.116200 0.116200
-140.6250 35.9951 6.97823 0.440005 0.346414 0.174283 60.910 64.395 1.000000 1.000000 0.658974 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300 0.073300
-135.0000 35.9951 5.06878 0.408500 0.253557 0.098480 172.817 174.787 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.544346 0.149900 0.149900 0.149900 0.149900
-129.3750 35.9951 6.02603 0.423954 0.301658 0.136155 203.918 206.642 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.617300 0.234600 0.234600 0.234600
-95.6250 35.9951 6.98598 0.431724 0.329776 0.166039 245.606 248.927 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-90.0000 35.9951 6.13251 0.428797 0.313031 0.143253 110.540 113.405 1.000000 1.000000 1.000000 1.000000 1.000000 0.945642 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 35.9951 7.06345 0.431798 0.330783 0.167804 230.119 233.475 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824480 0.295100
-56.2500 35.9951 7.18476 0.433952 0.336333 0.172586 238.308 241.759 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.553377
-50.6250 35.9951 6.13531 0.424895 0.305194 0.139716 169.498 172.293 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.451988 0.158200 0.158200 0.158200 0.158200 0.158200
-45.0000 35.9951 5.42728 0.412393 0.268512 0.111011 222.688 224.909 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.948964 0.189900
-39.3750 35.9951 7.09573 0.426913 0.321650 0.163676 218.996 222.270 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.893333 0.484700 0.484700
-22.5000 35.9951 6.24636 0.424433 0.305907 0.142002 245.857 248.698 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 35.9951 6.08090 0.423040 0.300683 0.136693 245.986 248.720 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 35.9951 5.56445 0.422801 0.291682 0.123245 252.655 255.120 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 35.9951 6.43242 0.429603 0.318806 0.151311 230.645 233.672 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.573501 0.196800
11.2500 30.4576 7.12355 0.428131 0.324308 0.165464 238.266 241.575 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 30.4576 5.25912 0.414202 0.268650 0.107975 217.943 220.103 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.487569 0.076700
22.5000 30.4576 6.14718 0.426779 0.309149 0.141741 70.416 73.250 1.000000 1.000000 1.000000 0.446115 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100 0.069100
28.1250 30.4576 6.68141 0.433940 0.330705 0.161379 51.339 54.567 1.000000 1.000000 0.278356 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 30.4576 6.28896 0.428914 0.315476 0.147207 49.557 52.501 1.000000 0.927186 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300 0.078300
39.3750 30.4576 6.66567 0.432464 0.327527 0.159557 61.701 64.892 1.000000 1.000000 0.532167 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100 0.095100
45.0000 30.4576 5.11507 0.412486 0.262263 0.102737 78.376 80.431 1.000000 1.000000 1.000000 1.000000 0.264076 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900
50.6250 30.4576 6.02628 0.427806 0.309444 0.139673 103.741 106.534 1.000000 1.000000 1.000000 1.000000 1.000000 0.545458 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
90.0000 30.4576 6.78368 0.433057 0.330122 0.162846 250.913 254.170 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 30.4576 7.66410 0.441271 0.355421 0.190152 157.224 161.027 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.540048 0.162200 0.162200 0.162200 0.162200 0.162200 0.162200
101.2500 30.4576 6.29075 0.426027 0.309705 0.144545 72.724 75.615 1.000000 1.000000 1.000000 0.559586 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700 0.076700
123.7500 30.4576 6.89756 0.435428 0.336202 0.167792 124.232 127.588 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.183987 0.149100 0.149100 0.149100 0.149100 0.149100 0.149100 0.149100 0.149100
129.3750 30.4576 7.67375 0.442105 0.357170 0.191238 212.775 216.600 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.316678 0.253200 0.253200
135.0000 30.4576 6.54682 0.433715 0.328618 0.158013 255.908 259.068 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
140.6250 30.4576 6.63887 0.431728 0.325716 0.158215 251.251 254.415 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
146.2500 30.4576 6.90950 0.434358 0.334175 0.166981 45.685 49.025 1.000000 0.875765 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900 0.065900
174.3750 30.4576 6.24197 0.427583 0.312133 0.144814 100.421 103.317 1.000000 1.000000 1.000000 1.000000 1.000000 0.361846 0.071100 0.071100 0.071100 0.071100 0.071100 0.071100 0.071100 0.071100 0.071100
-174.3750 30.4576 5.94714 0.421714 0.295962 0.132181 107.479 110.122 1.000000 1.000000 1.000000 1.000000 1.000000 0.565181 0.110800 0.110800 0.110800 0.110800 0.110800 0.110800 0.110800 0.110800 0.110800
-168.7500 30.4576 6.42718 0.428617 0.316753 0.150246 116.819 119.824 1.000000 1.000000 1.000000 1.000000 1.000000 0.965551 0.116700 0.116700 0.116700 0.116700 0.116700 0.116700 0.116700 0.116700 0.116700
-163.1250 30.4576 6.31905 0.427473 0.312990 0.146578 150.894 153.825 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.483656 0.097300 0.097300 0.097300 0.097300 0.097300 0.097300
-157.5000 30.4576 7.01066 0.437431 0.341482 0.172349 180.176 183.623 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.220479 0.108100 0.108100 0.108100 0.108100
-151.8750 30.4576 6.81023 0.434421 0.333182 0.164809 95.888 99.184 1.000000 1.000000 1.000000 1.000000 0.561970 0.113300 0.113300 0.113300 0.113300 0.113300 0.113300 0.113300 0.113300 0.113300 0.113300
-140.6250 30.4576 7.36804 0.439300 0.348815 0.181986 159.614 163.254 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.524166 0.173900 0.173900 0.173900 0.173900 0.173900 0.173900
-135.0000 30.4576 6.79443 0.426196 0.316693 0.156397 240.444 243.572 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-129.3750 30.4576 8.79456 0.440876 0.363205 0.210585 224.244 228.456 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.692956
-101.2500 30.4576 8.36628 0.439802 0.358146 0.201938 234.312 238.351 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-95.6250 30.4576 5.71590 0.417563 0.283909 0.122730 235.003 237.457 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.580288
-90.0000 30.4576 6.18025 0.426002 0.308070 0.141836 63.570 66.407 1.000000 1.000000 0.992554 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300 0.069300
-84.3750 30.4576 6.84223 0.434631 0.333970 0.165744 48.893 52.208 1.000000 1.000000 0.152771 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 30.4576 6.26728 0.429108 0.315569 0.146863 41.162 44.100 1.000000 0.542879 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000 0.069000
-73.1250 30.4576 7.13918 0.437770 0.343496 0.175512 70.286 73.796 1.000000 1.000000 1.000000 0.143492 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600 0.094600
-67.5000 30.4576 6.79397 0.435687 0.335568 0.165710 146.006 149.321 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.707512 0.126900 0.126900 0.126900 0.126900 0.126900 0.126900 0.126900
-61.8750 30.4576 7.20533 0.435474 0.339564 0.174576 181.555 185.046 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.993617 0.202100 0.202100 0.202100 0.202100 0.202100
-56.2500 30.4576 7.08365 0.431650 0.330714 0.168094 159.430 162.792 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.302029 0.250300 0.250300 0.250300 0.250300 0.250300 0.250300
-50.6250 30.4576 6.85048 0.431815 0.328412 0.163123 81.898 85.160 1.000000 1.000000 0.655622 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600 0.191600
-45.0000 30.4576 6.96533 0.431658 0.329415 0.165520 107.883 111.193 1.000000 1.000000 1.000000 1.000000 0.353453 0.222900 0.222900 0.222900 0.222900 0.222900 0.222900 0.222900 0.222900 0.222900 0.222900
-39.3750 30.4576 7.34529 0.422557 0.316244 0.164661 227.374 230.668 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 30.4576 8.58110 0.436926 0.354291 0.202650 227.461 231.514 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
16.8750 24.9199 5.45960 0.415742 0.275639 0.114555 241.626 243.917 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 24.9199 6.30585 0.427947 0.313758 0.146705 98.578 101.512 1.000000 1.000000 1.000000 1.000000 1.000000 0.306972 0.066000 0.066000 0.066000 0.066000 0.066000 0.066000 0.066000 0.066000 0.066000
28.1250 24.9199 7.66009 0.445348 0.363607 0.194468 31.857 35.496 0.935671 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700 0.067700
