 Wavelength    Flux  
0.2326042001889185 0.00016749968696633667
0.23290463423923136 0.0002938663240747734
0.23320545633334788 0.00021511298510077143
0.23350666697246955 0.00025685107963241947
0.23380826665844517 0.00021439107515103562
0.23411025589377188 0.0003900341033823574
0.23441263518159566 0.00011411540878516716
0.23471540502571248 0.00015050573879579044
0.235018565930569 0.00025820899816671286
0.23532211840126338 0.00022215795209154735
0.23562606294354627 0.00016639194857942885
0.23593040006382143 0.00017383893752155943
0.23623513026914678 0.0002948058005084203
0.2365402540672351 0.00019502557592082794
0.23684577196645507 0.00017729602392627797
0.2371516844758318 0.000222507654197396
0.23745799210504795 0.00018336317209130456
0.23776469536444453 0.00035320794464505263
0.2380717947650217 0.00020780042197622968
0.23837929081843953 0.0002395832960337477
0.2386871840370191 0.0002850208591465365
0.2389954749337431 0.00021948426381690725
0.23930416402225688 0.00024799470193125387
0.23961325181686913 0.00020258685916854416
0.23992273883255288 0.00031534736312196343
0.24023262558494632 0.00038156707467474195
0.24054291259035362 0.0002379863908192129
0.2408536003657458 0.00035742806073706535
0.24116468942876162 0.00025214212978177535
0.24147618029770843 0.00018133296665892205
0.24178807349156306 0.0003461316909135084
0.24210036952997258 0.0004501059293271218
0.2424130689332553 0.00036965920647537244
0.24272617222240156 0.0005919330219038061
0.24303967991907463 0.00046670177683065056
0.2433535925456116 0.0003766976155083951
0.2436679106250241 0.0003870174487084816
0.2439826346809994 0.00029803141124118816
0.24429776523790112 0.00036541954492077335
0.24461330282077018 0.00047743888832455617
0.24492924795532564 0.0003955936517534973
0.24524560116796554 0.0004248763235575492
0.2455623629857679 0.0006810014971200711
0.24587953393649145 0.00038492989155435416
0.24619711454857662 0.0002861967103798238
0.24651510535114637 0.00037265231134114396
0.24683350687400707 0.0003976125579403644
0.2471523196476494 0.0003027409095150354
0.24747154420324924 0.0003482586945782135
0.2477911810726685 0.00038992003884258635
0.24811123078845612 0.00025704910618180795
0.2484316938838488 0.00016282467924003582
0.24875257089277208 0.00015224167043877896
0.24907386234984102 0.00012552826659624779
0.24939556879036123 0.00029195625464758146
0.2497176907503298 0.0003167708462949585
0.25004022876643595 0.0003110221374261713
0.2503631833760623 0.00048327625774542
0.2506865551172853 0.00030196026940428506
0.25101034452887677 0.00032619399805549644
0.25133455215030404 0.0002870698075093833
0.25165917852173136 0.00018195686368552597
0.25198422418402067 0.0002695621452087766
0.2523096896787326 0.00014380621066805864
0.252635575548127 0.0002923949996094603
0.25296188233516437 0.00022739970251907843
0.2532886105835064 0.0005479485990404026
0.2536157608375169 0.0004281824874263534
0.25394333364226296 0.000534559412136789
0.2542713295435155 0.00037176829994935867
0.2545997490877505 0.00042494195412874663
0.25492859282214975 0.0003751243597075908
0.2552578612946017 0.0008075320381875975
0.25558755505370256 0.0008431139848347469
0.2559176746487571 0.0008131762940211649
0.2562482206297795 0.0006789822161953808
0.25657919354749437 0.0008241093721264543
0.25691059395333776 0.000754006559489362
0.2572424223994578 0.0012454287063353915
0.25757467943871587 0.0005621168912263414
0.2579073656246874 0.0010768703386060568
0.25824048151166284 0.0008734590903713696
0.25857402765464854 0.0006519580297786709
0.2589080046093678 0.0010031618813356236
0.2592424129322615 0.0008641551861192727
0.25957725318048946 0.0011156835231932404
0.2599125259119309 0.0004949364566742555
0.26024823168518585 0.0012740810481377486
0.26058437105957566 0.0008330908230218225
0.26092094459514414 0.0013755767995041487
0.2612579528526584 0.0007481756706096378
0.26159539639361007 0.0013978893952872554
0.2619332757802157 0.0015093341584390611
0.26227159157541824 0.0010868451823370152
0.26261034434288766 0.0011014022858555996
0.2629495346470219 0.0010919936497956174
0.2632891630529481 0.0014073142312918852
0.26362923012652295 0.002358280015537031
0.26396973643433447 0.00430251477312674
0.2643106825437021 0.0015234889827866077
0.2646520690226783 0.0012958568243553621
0.264993896440049 0.0026574096115254877
0.265336165365335 0.0025626599952128432
0.26567887636879256 0.00273310945210936
