Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation
28.1250 -1.3953 0.1720 0.5061 0.3220 0.00000 7.000 1497.3 12.0 0.0000 1.9909 284.22 1.0231 0.0018 0.0017
30.9375 -1.3953 0.2216 0.5419 0.2364 0.00000 5.823 922.9 12.0 0.0000 2.6347 655.26 1.4637 0.3849 0.3518
59.0625 -1.3953 0.2430 0.4973 0.2598 0.00000 5.961 1454.8 12.0 0.0000 1.3018 185.71 1.4003 0.0301 0.0277
61.8750 -1.3953 0.1758 0.5424 0.2818 0.00000 6.410 1500.0 12.0 0.0000 1.1301 157.29 1.5341 0.0000 0.0000
64.6875 -1.3953 0.1996 0.5501 0.2503 0.00000 5.820 1151.4 12.0 0.0000 1.7708 363.54 1.6304 0.2325 0.2092
67.5000 -1.3953 0.1874 0.5719 0.2407 0.00000 5.824 1216.7 12.0 0.0000 1.8782 361.17 1.6447 0.1890 0.1698
98.4375 -1.3953 0.2602 0.4796 0.2602 0.00000 6.757 1115.7 12.0 0.0000 3.7423 783.97 1.0460 0.2563 0.2475
101.2500 -1.3953 0.3540 0.4000 0.2460 0.00000 6.848 1338.1 12.0 0.0000 3.7538 594.52 0.7978 0.1080 0.1102
104.0625 -1.3953 0.2842 0.3556 0.3602 0.00000 9.146 1500.0 12.0 0.0000 2.4510 338.64 0.1758 0.0000 0.0000
106.8750 -1.3953 0.4281 0.2453 0.3266 0.00000 7.615 1500.0 12.0 0.0000 0.3667 46.64 0.0628 0.0000 0.0000
109.6875 -1.3953 0.5297 0.1909 0.2794 0.00000 7.015 1500.0 12.0 0.0000 0.5210 61.36 0.0628 0.0000 0.0000
112.5000 -1.3953 0.2797 0.3182 0.4021 0.00000 7.330 1500.0 12.0 0.0000 1.0523 148.76 0.0628 0.0000 0.0000
115.3125 -1.3953 0.3827 0.3529 0.2643 0.00000 6.698 1499.1 12.0 0.0000 4.6008 578.40 0.6479 0.0006 0.0007
146.2500 -1.3953 0.2492 0.5003 0.2504 0.00000 5.973 1128.8 12.0 0.0000 3.5209 728.30 1.2809 0.2476 0.2309
149.0625 -1.3953 0.4081 0.3246 0.2673 0.00000 7.707 1489.4 12.0 0.0000 3.0866 390.02 0.4678 0.0071 0.0085
151.8750 -1.3953 0.6185 0.1429 0.2386 0.00000 7.003 1500.0 12.0 0.0000 0.5243 57.46 0.0628 0.0000 0.0000
154.6875 -1.3953 0.4418 0.2488 0.3094 0.00000 8.112 1500.0 12.0 0.0000 0.2002 25.06 0.0628 0.0000 0.0000
157.5000 -1.3953 0.4366 0.2338 0.3295 0.00000 7.250 1499.1 12.0 0.0000 0.2491 31.66 0.0628 0.0006 0.0084
160.3125 -1.3953 0.3586 0.3064 0.3349 0.00000 7.700 1500.0 12.0 0.0000 0.1400 18.46 0.0628 0.0000 0.0000
163.1250 -1.3953 0.1550 0.5060 0.3383 0.00000 7.832 1500.0 12.0 0.0000 0.1252 18.06 0.0628 0.0000 0.0000
177.1875 -1.3953 0.4801 0.2171 0.3027 0.00000 6.865 1500.0 12.0 0.0000 0.1028 12.58 0.0628 0.0000 0.0000
-157.5000 -1.3953 0.2699 0.5041 0.2253 0.00000 5.447 1500.0 12.0 0.0000 1.0312 133.54 1.6875 0.0000 0.0000
-154.6875 -1.3953 0.2564 0.4901 0.2522 0.00000 5.999 1500.0 12.0 0.0000 0.7383 97.53 1.3965 0.0000 0.0000
-151.8750 -1.3953 0.2494 0.4631 0.2875 0.00000 6.604 1500.0 12.0 0.0000 0.8847 119.58 1.0888 0.0000 0.0000
-149.0625 -1.3953 0.2755 0.4118 0.3127 0.00000 7.461 1500.0 12.0 0.0000 1.1333 153.41 0.8403 0.0000 0.0000
-146.2500 -1.3953 0.3861 0.2659 0.3480 0.00000 7.920 1500.0 12.0 0.0000 1.3366 175.35 0.3911 0.0000 0.0000
-143.4375 -1.3953 0.4030 0.1996 0.3974 0.00000 7.444 1500.0 12.0 0.0000 0.1724 23.04 0.0628 0.0000 0.0000
-140.6250 -1.3953 0.2891 0.3025 0.4084 0.00000 7.364 1500.0 12.0 0.0000 0.1078 15.22 0.0628 0.0000 0.0000
-137.8125 -1.3953 0.2599 0.3546 0.3854 0.00000 7.303 1500.0 12.0 0.0000 0.7584 107.22 0.2892 0.0000 0.0000
-135.0000 -1.3953 0.3769 0.2951 0.3281 0.00000 7.021 1500.0 12.0 0.0000 0.4949 64.51 0.3275 0.0000 0.0000
-132.1875 -1.3953 0.3997 0.2690 0.3313 0.00000 7.849 1500.0 12.0 0.0000 0.0592 10.00 0.0628 0.0000 0.0000
-129.3750 -1.3953 0.4188 0.2398 0.3414 0.00000 7.768 1497.5 12.0 0.0000 0.1680 21.72 0.0628 0.0017 0.0224
-67.5000 -1.3953 0.2878 0.4304 0.2818 0.00000 6.949 1500.0 12.0 0.0000 0.8286 109.75 0.9301 0.0000 0.0000
-64.6875 -1.3953 0.3459 0.2606 0.3935 0.00000 6.977 1500.0 12.0 0.0000 0.2732 37.38 0.0628 0.0000 0.0000
-61.8750 -1.3953 0.2729 0.3304 0.3966 0.00000 8.883 1500.0 12.0 0.0000 0.1245 17.60 0.0628 0.0000 0.0000
-59.0625 -1.3953 0.2940 0.3016 0.4044 0.00000 7.647 1500.0 12.0 0.0000 0.1775 24.97 0.0628 0.0000 0.0000
-56.2500 -1.3953 0.3520 0.2659 0.3821 0.00000 7.300 1500.0 12.0 0.0000 0.5050 68.49 0.0628 0.0000 0.0000
-53.4375 -1.3953 0.3204 0.4225 0.2571 0.00000 6.304 1500.0 12.0 0.0000 2.2092 284.49 1.0441 0.0000 0.0000
-50.6250 -1.3953 0.2673 0.4754 0.2572 0.00000 6.065 1500.0 12.0 0.0000 1.5848 209.12 1.2698 0.0000 0.0000
-30.9375 -1.3953 0.4335 0.2195 0.3469 0.00000 6.974 1494.5 12.0 0.0000 0.9127 118.08 0.0628 0.0037 0.0489
-28.1250 -1.3953 0.4661 0.2238 0.3100 0.00000 7.707 1500.0 12.0 0.0000 0.3015 37.30 0.0628 0.0000 0.0000
-25.3125 -1.3953 0.3902 0.2689 0.3409 0.00000 8.139 1500.0 12.0 0.0000 0.1592 20.77 0.0628 0.0000 0.0000
-22.5000 -1.3953 0.2940 0.3487 0.3573 0.00000 8.801 1500.0 12.0 0.0000 0.7029 96.56 0.2241 0.0000 0.0000
-19.6875 -1.3953 0.3227 0.4094 0.2679 0.00000 6.361 1500.0 12.0 0.0000 0.4985 64.49 1.2654 0.0000 0.0000
-16.8750 -1.3953 0.3515 0.4239 0.2246 0.00000 5.645 1500.0 12.0 0.0000 0.3736 46.56 1.5126 0.0000 0.0000
-14.0625 -1.3953 0.2723 0.4795 0.2481 0.00000 6.230 1500.0 12.0 0.0000 0.3592 47.07 1.4362 0.0000 0.0000
-11.2500 -1.3953 0.2864 0.4518 0.2618 0.00000 6.290 1500.0 12.0 0.0000 0.4928 64.62 1.1733 0.0000 0.0000
-8.4375 -1.3953 0.3262 0.3847 0.2891 0.00000 7.146 1500.0 12.0 0.0000 0.5313 69.42 0.7143 0.0000 0.0000
-5.6250 -1.3953 0.2692 0.3490 0.3818 0.00000 6.804 1500.0 12.0 0.0000 1.1499 161.65 0.3627 0.0000 0.0000
-2.8125 -1.3953 0.3387 0.3759 0.2854 0.00000 6.771 1500.0 12.0 0.0000 0.4213 54.62 0.6377 0.0000 0.0000
25.3125 -4.1859 0.3008 0.4017 0.2974 0.00000 7.141 1500.0 12.0 0.0000 1.9707 261.63 0.5695 0.0000 0.0000
28.1250 -4.1859 0.3375 0.4177 0.2448 0.00000 6.161 1494.2 12.0 0.0000 2.5498 326.51 1.0676 0.0039 0.0037
30.9375 -4.1859 0.3035 0.4638 0.2325 0.00000 5.555 1500.0 12.0 0.0000 2.2582 289.18 1.3650 0.0000 0.0000
56.2500 -4.1859 0.3283 0.4107 0.2609 0.00000 6.431 1403.2 12.0 0.0000 1.6730 247.48 0.9383 0.0646 0.0636
59.0625 -4.1859 0.3034 0.3675 0.3291 0.00000 6.751 1476.7 12.0 0.0000 2.1627 301.72 0.5957 0.0156 0.0172
61.8750 -4.1859 0.3896 0.3404 0.2700 0.00000 7.298 1500.0 12.0 0.0000 2.3875 299.70 0.6075 0.0000 0.0000
64.6875 -4.1859 0.3332 0.4192 0.2476 0.00000 7.326 1500.0 12.0 0.0000 1.9369 246.65 0.9837 0.0000 0.0000
67.5000 -4.1859 0.2225 0.4962 0.2813 0.00000 6.188 1471.1 12.0 0.0000 2.6497 376.58 1.3260 0.0193 0.0179
70.3125 -4.1859 0.2490 0.4955 0.2555 0.00000 6.023 1164.5 12.0 0.0000 1.7753 355.18 1.3548 0.2237 0.2069
101.2500 -4.1859 0.3667 0.3406 0.2927 0.00000 6.911 1313.7 12.0 0.0000 4.6500 770.77 0.4340 0.1242 0.1523
104.0625 -4.1859 0.3901 0.2828 0.3272 0.00000 8.317 1499.8 12.0 0.0000 1.9430 251.70 0.0820 0.0001 0.0009
106.8750 -4.1859 0.5793 0.1596 0.2611 0.00000 6.833 1500.0 12.0 0.0000 0.5727 65.02 0.0628 0.0000 0.0000
109.6875 -4.1859 0.5240 0.1861 0.2900 0.00000 6.954 1500.0 12.0 0.0000 0.7418 88.17 0.0628 0.0000 0.0000
112.5000 -4.1859 0.3880 0.2494 0.3627 0.00000 7.136 1500.0 12.0 0.0000 1.0499 138.70 0.0628 0.0000 0.0000
115.3125 -4.1859 0.2907 0.4338 0.2751 0.00000 6.815 1500.0 12.0 0.0000 4.1269 543.76 0.7694 0.0000 0.0000
143.4375 -4.1859 0.3176 0.4268 0.2556 0.00000 6.314 1410.8 12.0 0.0000 2.3673 347.24 1.0138 0.0595 0.0578
146.2500 -4.1859 0.3950 0.2521 0.3529 0.00000 7.170 1492.3 12.0 0.0000 1.5068 199.72 0.1264 0.0051 0.0149
149.0625 -4.1859 0.6877 0.0995 0.2128 0.00000 6.457 1500.0 12.0 0.0000 0.6716 69.60 0.0628 0.0000 0.0000
151.8750 -4.1859 0.5818 0.1572 0.2610 0.00000 6.688 1500.0 12.0 0.0000 0.4139 46.91 0.0628 0.0000 0.0000
154.6875 -4.1859 0.5643 0.1738 0.2619 0.00000 7.420 1500.0 12.0 0.0000 0.3321 38.01 0.0628 0.0000 0.0000
157.5000 -4.1859 0.4167 0.2563 0.3271 0.00000 7.522 1499.2 12.0 0.0000 0.2423 31.03 0.0628 0.0005 0.0072
160.3125 -4.1859 0.3136 0.3365 0.3500 0.00000 8.039 1500.0 12.0 0.0000 0.2300 31.20 0.0628 0.0000 0.0000
163.1250 -4.1859 0.2188 0.4258 0.3554 0.00000 8.382 1500.0 12.0 0.0000 0.7570 107.30 0.1116 0.0000 0.0000
165.9375 -4.1859 0.0841 0.6060 0.3098 0.00000 7.296 1500.0 12.0 0.0000 0.5092 74.67 0.1175 0.0000 0.0000
-151.8750 -4.1859 0.2295 0.5228 0.2442 0.00000 5.638 1500.0 12.0 0.0000 0.5688 75.57 1.6252 0.0000 0.0000
-149.0625 -4.1859 0.2396 0.5124 0.2480 0.00000 5.907 1500.0 12.0 0.0000 0.5476 72.82 1.5209 0.0000 0.0000
-146.2500 -4.1859 0.2776 0.4678 0.2547 0.00000 5.716 1500.0 12.0 0.0000 0.9951 130.53 1.3644 0.0000 0.0000
-143.4375 -4.1859 0.2170 0.5103 0.2726 0.00000 6.363 1500.0 12.0 0.0000 0.9758 132.77 1.3295 0.0000 0.0000
-140.6250 -4.1859 0.2753 0.4790 0.2457 0.00000 5.651 1500.0 12.0 0.0000 0.4171 54.51 1.3519 0.0000 0.0000
-137.8125 -4.1859 0.2687 0.4674 0.2640 0.00000 5.980 1500.0 12.0 0.0000 0.2522 33.37 1.2822 0.0000 0.0000
-135.0000 -4.1859 0.2333 0.4711 0.2956 0.00000 5.934 1500.0 12.0 0.0000 0.1999 27.32 1.3148 0.0000 0.0000
-132.1875 -4.1859 0.2741 0.4479 0.2780 0.00000 6.349 1500.0 12.0 0.0000 0.3244 43.15 1.3252 0.0000 0.0000
-129.3750 -4.1859 0.3382 0.3689 0.2929 0.00000 7.418 1465.4 12.0 0.0000 0.8685 119.10 0.6271 0.0231 0.0251
-64.6875 -4.1859 0.3836 0.3470 0.2693 0.00000 6.577 1500.0 12.0 0.0000 1.3142 165.37 0.7031 0.0000 0.0000
-61.8750 -4.1859 0.3964 0.2536 0.3500 0.00000 7.832 1500.0 12.0 0.0000 0.2027 26.50 0.0628 0.0000 0.0000
-59.0625 -4.1859 0.4782 0.2043 0.3175 0.00000 7.297 1500.0 12.0 0.0000 0.3063 37.84 0.0628 0.0000 0.0000
-56.2500 -4.1859 0.3391 0.4035 0.2573 0.00000 6.345 1500.0 12.0 0.0000 2.0337 259.61 0.9393 0.0000 0.0000
-33.7500 -4.1859 0.3940 0.2672 0.3388 0.00000 6.947 1499.6 12.0 0.0000 0.9501 123.66 0.0628 0.0003 0.0038
-30.9375 -4.1859 0.4335 0.2240 0.3425 0.00000 7.309 1498.1 12.0 0.0000 0.8259 105.99 0.0628 0.0013 0.0169
-28.1250 -4.1859 0.5688 0.1674 0.2638 0.00000 7.147 1500.0 12.0 0.0000 0.3827 43.76 0.0628 0.0000 0.0000
-25.3125 -4.1859 0.4166 0.2515 0.3319 0.00000 7.715 1500.0 12.0 0.0000 0.2145 27.50 0.0628 0.0000 0.0000
-22.5000 -4.1859 0.3685 0.2826 0.3489 0.00000 8.237 1500.0 12.0 0.0000 0.1613 21.34 0.0628 0.0000 0.0000
-19.6875 -4.1859 0.4065 0.2593 0.3342 0.00000 7.814 1500.0 12.0 0.0000 0.0750 10.00 0.0628 0.0000 0.0000
-16.8750 -4.1859 0.3769 0.3271 0.2960 0.00000 7.243 1500.0 12.0 0.0000 0.7693 98.55 0.5614 0.0000 0.0000
-14.0625 -4.1859 0.3195 0.3930 0.2875 0.00000 7.226 1500.0 12.0 0.0000 0.5574 73.00 0.8758 0.0000 0.0000
-11.2500 -4.1859 0.3724 0.3568 0.2708 0.00000 6.535 1500.0 12.0 0.0000 0.4689 59.37 0.9393 0.0000 0.0000
-8.4375 -4.1859 0.3672 0.3638 0.2690 0.00000 6.354 1500.0 12.0 0.0000 0.5547 70.34 0.9113 0.0000 0.0000
-5.6250 -4.1859 0.2256 0.4314 0.3430 0.00000 6.417 1500.0 12.0 0.0000 0.8888 124.84 0.7917 0.0000 0.0000
-2.8125 -4.1859 0.2846 0.4391 0.2763 0.00000 6.773 1499.2 12.0 0.0000 0.5380 71.25 0.8097 0.0006 0.0006
28.1250 -6.9765 0.2015 0.5080 0.2906 0.00000 7.223 1500.0 12.0 0.0000 2.3368 323.07 0.8054 0.0000 0.0000
47.8125 -6.9765 0.5392 0.1617 0.2990 0.00000 6.776 1495.1 12.0 0.0000 0.2029 24.26 0.0628 0.0032 0.0433
50.6250 -6.9765 0.3049 0.4259 0.2692 0.00000 6.655 1254.1 12.0 0.0000 2.8780 517.34 0.8313 0.1640 0.1659
53.4375 -6.9765 0.3235 0.3946 0.2819 0.00000 7.043 1300.6 12.0 0.0000 2.5150 428.10 0.7181 0.1330 0.1392
56.2500 -6.9765 0.5554 0.1810 0.2637 0.00000 6.840 1498.2 12.0 0.0000 0.3925 45.33 0.0628 0.0012 0.0160
59.0625 -6.9765 0.5456 0.1747 0.2796 0.00000 7.153 1499.9 12.0 0.0000 0.2098 24.51 0.0628 0.0001 0.0008
61.8750 -6.9765 0.4279 0.2487 0.3234 0.00000 8.131 1500.0 12.0 0.0000 0.1296 16.46 0.0628 0.0000 0.0000
64.6875 -6.9765 0.3273 0.3384 0.3344 0.00000 8.279 1500.0 12.0 0.0000 1.5519 207.59 0.3323 0.0000 0.0000
67.5000 -6.9765 0.5352 0.2449 0.2199 0.00000 6.595 1500.0 12.0 0.0000 2.3196 262.77 0.5136 0.0000 0.0000
70.3125 -6.9765 0.3396 0.4170 0.2434 0.00000 6.691 1470.7 12.0 0.0000 1.5719 208.33 1.0438 0.0196 0.0189
73.1250 -6.9765 0.3024 0.4060 0.2916 0.00000 6.424 1451.6 12.0 0.0000 1.9114 271.30 0.8740 0.0322 0.0323
75.9375 -6.9765 0.3694 0.2870 0.3437 0.00000 7.629 1500.0 12.0 0.0000 0.1053 13.88 0.0628 0.0000 0.0000
104.0625 -6.9765 0.5309 0.1909 0.2782 0.00000 7.024 1497.8 12.0 0.0000 1.1710 138.24 0.0628 0.0014 0.0192
106.8750 -6.9765 0.4609 0.2192 0.3200 0.00000 7.135 1498.7 12.0 0.0000 0.8346 104.34 0.0628 0.0009 0.0118
109.6875 -6.9765 0.4369 0.2360 0.3271 0.00000 7.388 1495.5 12.0 0.0000 0.6862 87.56 0.0628 0.0030 0.0405
112.5000 -6.9765 0.3522 0.3268 0.3210 0.00000 7.192 1463.7 12.0 0.0000 3.8511 533.75 0.3969 0.0242 0.0308
140.6250 -6.9765 0.2999 0.4382 0.2619 0.00000 6.651 1211.1 12.0 0.0000 2.4922 468.90 0.9160 0.1927 0.1909
143.4375 -6.9765 0.3952 0.2617 0.3432 0.00000 7.954 1495.9 12.0 0.0000 0.2950 38.68 0.0628 0.0027 0.0365
146.2500 -6.9765 0.4431 0.2471 0.3098 0.00000 8.146 1499.8 12.0 0.0000 0.2271 28.42 0.0628 0.0001 0.0014
149.0625 -6.9765 0.3980 0.2651 0.3369 0.00000 8.228 1500.0 12.0 0.0000 0.2339 30.34 0.0628 0.0000 0.0000
151.8750 -6.9765 0.4064 0.2579 0.3357 0.00000 7.827 1500.0 12.0 0.0000 0.1178 15.20 0.0628 0.0000 0.0000
154.6875 -6.9765 0.5663 0.1706 0.2632 0.00000 7.300 1500.0 12.0 0.0000 0.1902 21.77 0.0628 0.0000 0.0000
157.5000 -6.9765 0.4140 0.2728 0.3132 0.00000 7.617 1498.7 12.0 0.0000 0.9290 118.30 0.0872 0.0008 0.0044
160.3125 -6.9765 0.3778 0.2953 0.3269 0.00000 7.479 1498.0 12.0 0.0000 1.2670 165.48 0.1116 0.0013 0.0046
163.1250 -6.9765 0.3636 0.2963 0.3401 0.00000 7.599 1500.0 12.0 0.0000 1.6819 222.00 0.0781 0.0000 0.0000
165.9375 -6.9765 0.1353 0.5299 0.3348 0.00000 7.829 1499.9 12.0 0.0000 1.0358 150.54 0.1062 0.0001 0.0002
-149.0625 -6.9765 0.1827 0.5673 0.2441 0.00000 6.545 1500.0 12.0 0.0000 0.7132 96.54 1.7142 0.0000 0.0000
-146.2500 -6.9765 0.2402 0.5179 0.2368 0.00000 5.858 1500.0 12.0 0.0000 0.7250 95.34 1.6150 0.0000 0.0000
-140.6250 -6.9765 0.1632 0.5904 0.2464 0.00000 5.544 1500.0 12.0 0.0000 0.2193 30.14 1.6163 0.0000 0.0000
-137.8125 -6.9765 0.3198 0.4428 0.2374 0.00000 5.592 1500.0 12.0 0.0000 0.2052 26.14 1.2454 0.0000 0.0000
-135.0000 -6.9765 0.2022 0.4816 0.3161 0.00000 6.385 1500.0 12.0 0.0000 0.1668 23.36 1.0304 0.0000 0.0000
-132.1875 -6.9765 0.2490 0.4546 0.2964 0.00000 5.837 1500.0 12.0 0.0000 0.1889 25.65 1.2657 0.0000 0.0000
-129.3750 -6.9765 0.3635 0.3498 0.2866 0.00000 6.609 1500.0 12.0 0.0000 0.4272 54.79 0.7855 0.0000 0.0000
-126.5625 -6.9765 0.3763 0.2724 0.3513 0.00000 7.969 1500.0 12.0 0.0000 0.1049 13.85 0.0628 0.0000 0.0000
-61.8750 -6.9765 0.3028 0.3902 0.3071 0.00000 7.094 1500.0 12.0 0.0000 1.7424 232.30 0.4844 0.0000 0.0000
-36.5625 -6.9765 0.4475 0.2291 0.3234 0.00000 6.874 1498.3 12.0 0.0000 1.0203 128.69 0.0628 0.0011 0.0152
-33.7500 -6.9765 0.4152 0.2354 0.3493 0.00000 7.383 1498.2 12.0 0.0000 0.3321 43.13 0.0628 0.0012 0.0157
-30.9375 -6.9765 0.3369 0.2907 0.3724 0.00000 8.382 1499.5 12.0 0.0000 0.1872 25.44 0.0628 0.0003 0.0041
-28.1250 -6.9765 0.4841 0.2191 0.2968 0.00000 7.614 1500.0 12.0 0.0000 0.2145 26.11 0.0628 0.0000 0.0000
-25.3125 -6.9765 0.4973 0.2028 0.2999 0.00000 6.812 1500.0 12.0 0.0000 0.2176 26.36 0.0628 0.0000 0.0000
-22.5000 -6.9765 0.4552 0.2296 0.3152 0.00000 7.273 1500.0 12.0 0.0000 0.2467 30.77 0.0628 0.0000 0.0000
-19.6875 -6.9765 0.4632 0.2239 0.3129 0.00000 7.190 1500.0 12.0 0.0000 0.3056 37.92 0.0628 0.0000 0.0000
-16.8750 -6.9765 0.3846 0.2707 0.3446 0.00000 8.073 1500.0 12.0 0.0000 0.1356 17.77 0.0628 0.0000 0.0000
-14.0625 -6.9765 0.3199 0.3140 0.3662 0.00000 8.752 1500.0 12.0 0.0000 0.2232 30.45 0.0873 0.0000 0.0000
-11.2500 -6.9765 0.3897 0.2805 0.3298 0.00000 7.824 1500.0 12.0 0.0000 0.5679 73.66 0.1736 0.0000 0.0000
-8.4375 -6.9765 0.3696 0.3301 0.3003 0.00000 7.285 1500.0 12.0 0.0000 0.9403 121.15 0.5245 0.0000 0.0000
-5.6250 -6.9765 0.2322 0.4443 0.3235 0.00000 5.895 1500.0 12.0 0.0000 1.3054 181.08 1.0121 0.0000 0.0000
-2.8125 -6.9765 0.2975 0.4311 0.2715 0.00000 6.367 1500.0 12.0 0.0000 0.8032 105.34 0.9988 0.0000 0.0000
42.1875 -9.7671 0.3391 0.3334 0.3274 0.00000 7.463 1499.9 12.0 0.0000 0.1265 16.77 0.0628 0.0000 0.0007
45.0000 -9.7671 0.4092 0.2671 0.3237 0.00000 7.009 1486.8 12.0 0.0000 0.5653 73.91 0.1326 0.0088 0.0242
47.8125 -9.7671 0.3424 0.3544 0.3031 0.00000 6.439 1409.1 12.0 0.0000 0.8001 119.11 0.6502 0.0607 0.0652
50.6250 -9.7671 0.3913 0.3681 0.2406 0.00000 6.362 1497.1 12.0 0.0000 1.3502 167.36 0.9158 0.0020 0.0019
53.4375 -9.7671 0.3860 0.2734 0.3406 0.00000 8.641 1500.0 12.0 0.0000 0.1621 21.19 0.0628 0.0000 0.0000
56.2500 -9.7671 0.3636 0.2864 0.3499 0.00000 8.809 1500.0 12.0 0.0000 0.1070 14.20 0.0628 0.0000 0.0000
59.0625 -9.7671 0.3903 0.2743 0.3354 0.00000 8.467 1500.0 12.0 0.0000 0.0947 12.31 0.0628 0.0000 0.0000
61.8750 -9.7671 0.2696 0.3458 0.3846 0.00000 9.318 1500.0 12.0 0.0000 0.1032 14.52 0.0628 0.0000 0.0000
64.6875 -9.7671 0.3446 0.2949 0.3606 0.00000 8.523 1500.0 12.0 0.0000 0.1361 18.31 0.0628 0.0000 0.0000
67.5000 -9.7671 0.3605 0.3355 0.3040 0.00000 7.575 1500.0 12.0 0.0000 1.1347 147.11 0.5085 0.0000 0.0000
70.3125 -9.7671 0.3317 0.4100 0.2583 0.00000 7.265 1500.0 12.0 0.0000 1.0594 135.79 0.9517 0.0000 0.0000
73.1250 -9.7671 0.2771 0.4107 0.3121 0.00000 6.899 1419.0 12.0 0.0000 1.5412 233.37 0.7672 0.0540 0.0556
75.9375 -9.7671 0.3058 0.3452 0.3491 0.00000 7.753 1500.0 12.0 0.0000 0.1115 15.17 0.0628 0.0000 0.0002
106.8750 -9.7671 0.4346 0.2412 0.3241 0.00000 7.025 1473.2 12.0 0.0000 2.2301 294.32 0.1497 0.0179 0.0433
112.5000 -9.7671 0.3633 0.3072 0.3295 0.00000 7.523 1468.6 12.0 0.0000 3.6034 495.63 0.2819 0.0209 0.0314
115.3125 -9.7671 0.2559 0.4670 0.2768 0.00000 7.536 1490.4 12.0 0.0000 3.5835 487.04 0.8445 0.0064 0.0064
137.8125 -9.7671 0.2398 0.5045 0.2555 0.00000 6.595 1476.0 12.0 0.0000 1.4366 198.65 1.1106 0.0160 0.0153
140.6250 -9.7671 0.2800 0.4049 0.3151 0.00000 6.927 1424.1 12.0 0.0000 1.7596 264.72 0.6913 0.0506 0.0535
143.4375 -9.7671 0.3358 0.3191 0.3450 0.00000 8.802 1500.0 12.0 0.0000 0.7687 103.00 0.1619 0.0000 0.0000
146.2500 -9.7671 0.4076 0.2615 0.3309 0.00000 8.231 1500.0 12.0 0.0000 0.1526 19.65 0.0628 0.0000 0.0000
149.0625 -9.7671 0.3863 0.2719 0.3418 0.00000 8.052 1500.0 12.0 0.0000 0.0871 11.39 0.0628 0.0000 0.0000
151.8750 -9.7671 0.3685 0.2834 0.3481 0.00000 8.335 1500.0 12.0 0.0000 0.0568 10.00 0.0628 0.0000 0.0000
154.6875 -9.7671 0.5041 0.2057 0.2902 0.00000 7.544 1500.0 12.0 0.0000 0.0830 10.00 0.0628 0.0000 0.0000
157.5000 -9.7671 0.3362 0.2998 0.3640 0.00000 8.837 1500.0 12.0 0.0000 0.0890 12.04 0.0628 0.0000 0.0000
160.3125 -9.7671 0.2960 0.2987 0.4053 0.00000 7.555 1499.8 12.0 0.0000 0.5586 78.56 0.0792 0.0001 0.0007
163.1250 -9.7671 0.2549 0.3480 0.3971 0.00000 7.674 1500.0 12.0 0.0000 0.8479 120.83 0.0628 0.0000 0.0001
165.9375 -9.7671 0.3937 0.2715 0.3348 0.00000 7.435 1495.7 12.0 0.0000 1.7355 226.80 0.1154 0.0029 0.0094
168.7500 -9.7671 0.3731 0.2972 0.3297 0.00000 7.593 1500.0 12.0 0.0000 1.0114 132.18 0.1127 0.0000 0.0000
171.5625 -9.7671 0.4109 0.2701 0.3190 0.00000 7.330 1500.0 12.0 0.0000 0.8062 102.94 0.0907 0.0000 0.0000
174.3750 -9.7671 0.5410 0.1650 0.2940 0.00000 6.747 1500.0 12.0 0.0000 1.0260 121.19 0.0854 0.0000 0.0000
177.1875 -9.7671 0.3483 0.3203 0.3314 0.00000 7.507 1500.0 12.0 0.0000 0.4942 65.38 0.0628 0.0000 0.0002
-177.1875 -9.7671 0.5231 0.1787 0.2982 0.00000 6.977 1500.0 12.0 0.0000 0.2462 29.41 0.0638 0.0000 0.0000
-174.3750 -9.7671 0.4949 0.1999 0.3052 0.00000 6.894 1500.0 12.0 0.0000 0.4020 48.91 0.0674 0.0000 0.0000
-140.6250 -9.7671 0.0974 0.6675 0.2351 0.00000 5.765 1500.0 12.0 0.0000 0.2264 31.84 1.6654 0.0000 0.0000
-137.8125 -9.7671 0.1904 0.5454 0.2642 0.00000 5.824 1500.0 12.0 0.0000 0.1240 17.00 1.1761 0.0000 0.0000
-135.0000 -9.7671 0.3197 0.3739 0.3064 0.00000 6.329 1500.0 12.0 0.0000 0.2600 34.39 0.6739 0.0000 0.0000
-132.1875 -9.7671 0.2394 0.4491 0.3115 0.00000 6.144 1500.0 12.0 0.0000 0.1407 19.34 1.0583 0.0000 0.0000
-129.3750 -9.7671 0.3043 0.4054 0.2904 0.00000 7.191 1500.0 12.0 0.0000 0.2634 34.78 0.8961 0.0000 0.0000
-126.5625 -9.7671 0.4002 0.2613 0.3384 0.00000 7.835 1500.0 12.0 0.0000 0.0554 10.00 0.0628 0.0000 0.0000
-123.7500 -9.7671 0.3955 0.2564 0.3481 0.00000 7.592 1499.8 12.0 0.0000 0.3034 39.65 0.0628 0.0001 0.0017
-120.9375 -9.7671 0.3799 0.3130 0.3071 0.00000 7.371 1499.2 12.0 0.0000 2.6554 342.20 0.2419 0.0006 0.0009
-36.5625 -9.7671 0.3123 0.3947 0.2930 0.00000 6.930 1333.0 12.0 0.0000 3.1921 527.31 0.5291 0.1114 0.1273
